10000000,10000082,30.4427
10000000,10000083,29.2616
10000000,10000084,31.779
10000000,10000085,31.8167
10000000,10000086,30.5419
10000000,10000087,29.3957
10000000,10000088,30.6828
10000000,10000089,29.6565
10000000,10000090,32.2348
10000000,10000091,32.6927
10000000,10000092,29.8757
10000000,10000093,31.9859
10000000,10000094,30.9066
10000000,10000095,32.3842
10000000,10000096,33.4655
10000000,10000097,23.4167
10000000,10000098,26.0758
10000000,10000099,20.9304
10000000,10000100,22.4245
10000000,10000101,20.2627
10000000,10000102,21.1733
10000000,10000103,20.0174
10000000,10000104,17.3063
10000000,10000105,19.2214
10000000,10000106,26.9772
10000000,10000107,30.4891
10000000,10000108,28.7624
10000000,10000109,28.4968
10000000,10000110,28.5308
10000000,10000111,27.839
10000000,10000112,26.9646
10000000,10000113,26.9093
10000000,10000114,25.7801
10000000,10000115,28.0853
10000000,10000116,26.7072
10000000,10000117,28.7677
10000000,10000118,30.4501
10000000,10000119,24.3721
10000000,10000120,26.805
10000000,10000121,29.6974
10000000,10000122,29.246
10000000,10000123,27.8207
10000000,10000124,30.5152
10000000,10000125,31.5485
10000000,10000126,29.4618
10000000,10000127,30.1941
10000000,10000128,29.7406
10000000,10000129,30.6809
10000000,10000130,30.3428
10000000,10000131,28.5832
10000000,10000132,32.4366
10000000,10000133,34.6714
10000000,10000134,17.4242
10000000,10000135,20.9165
10000000,10000136,25.5878
10000000,10000137,30.0184
10000000,10000138,29.4254
10000000,10000139,41.4004
10000000,10000140,37.2741
10000000,10000141,35.3042
10000000,10000142,36.1124
10000000,10000143,37.382
10000000,10000144,42.8083
10000000,10000145,34.2221
10000000,10000146,40.8013
10000000,10000147,37.6316
10000000,10000148,35.2863
10000000,10000149,38.0553
10000000,10000150,36.8231
10000000,10000151,42.2095
10000000,10000152,38.6307
10000000,10000153,37.9833
10000000,10000154,38.5057
10000000,10000155,37.0088
10000000,10000156,42.0501
10000000,10000157,38.7367
10000000,10000158,38.5322
10000000,10000159,34.6358
10000000,10000160,37.2191
10000000,10000161,38.3948
10000000,10000162,31.6461
10000000,10000163,32.1361
10000000,10000164,33.745
10000000,10000165,33.6479
10000000,10000166,34.0016
10000000,10000167,34.3244
10000000,10000168,34.8581
10000000,10000169,33.7412
10000000,10000170,37.0232
10000000,10000171,34.4622
10000000,10000172,31.2357
10000000,10000173,37.9433
10000000,10000174,34.6796
10000000,10000175,32.4243
10000000,10000176,34.9614
10000000,10000177,35.7689
10000000,10000178,37.3682
10000000,10000179,36.9355
10000000,10000180,37.0912
10000000,10000181,37.4118
10000000,10000182,35.9849
10000000,10000183,28.154
10000000,10000184,30.082
10000000,10000185,28.7679
10000000,10000186,26.219
10000000,10000187,29.0996
10000000,10000188,34.2875
10000000,10000189,32.3807
10000000,10000190,30.631
10000000,10000191,29.0401
10000000,10000192,32.9103
10000000,10000193,37.5598
10000001,10000000,40.0503
10000001,10000002,30.1659
10000001,10000003,39.4399
10000001,10000004,34.5333
10000001,10000005,34.4041
10000001,10000006,37.8499
10000001,10000007,24.8415
10000001,10000008,29.7102
10000001,10000009,34.0721
10000001,10000010,27.5692
10000001,10000011,34.0723
10000001,10000012,34.1259
10000001,10000013,37.8486
10000001,10000014,40.3102
10000001,10000015,37.2964
10000001,10000016,33.6326
10000001,10000017,36.1976
10000001,10000018,37.2716
10000001,10000019,36.4661
10000001,10000020,39.1454
10000001,10000021,33.1919
10000001,10000022,36.7532
10000001,10000023,40.9991
10000001,10000024,35.6522
10000001,10000025,35.3038
10000001,10000026,39.38
10000001,10000027,34.025
10000001,10000028,33.4714
10000001,10000029,35.8613
10000001,10000030,30.4868
10000001,10000031,27.4713
10000001,10000032,26.6821
10000001,10000033,25.7357
10000001,10000034,23.9857
10000001,10000035,24.1692
10000001,10000036,25.6637
10000001,10000037,27.4374
10000001,10000038,24.6401
10000001,10000039,25.9187
10000001,10000040,25.6877
10000001,10000041,29.845
10000001,10000042,27.1935
10000001,10000043,23.3273
10000001,10000044,27.3031
10000001,10000045,26.5336
10000001,10000046,28.8123
10000001,10000047,28.2631
10000001,10000048,28.2971
10000001,10000049,28.8142
10000001,10000050,24.7861
10000001,10000051,33.2866
10000001,10000052,31.093
10000001,10000053,32.5881
10000001,10000054,35.7992
10000001,10000055,34.6802
10000001,10000056,35.8604
10000001,10000057,34.4528
10000001,10000058,25.7279
10000001,10000059,33.0477
10000001,10000060,31.3465
10000001,10000061,30.8694
10000001,10000062,31.7508
10000001,10000063,34.0078
10000001,10000064,28.2931
10000001,10000065,26.4737
10000001,10000066,25.8686
10000001,10000067,33.6381
10000001,10000068,30.9323
10000001,10000069,28.362
10000001,10000070,26.1234
10000001,10000071,26.4413
10000001,10000072,24.6339
10000001,10000073,24.6844
10000001,10000074,24.2133
10000001,10000075,23.9163
10000001,10000076,21.7735
10000001,10000077,19.9306
10000001,10000078,18.1663
10000001,10000079,17.1187
10000001,10000080,17.3632
10000001,10000081,20.6061
10000001,10000082,21.2363
10000001,10000083,20.2824
10000001,10000084,21.646
10000001,10000085,20.7545
10000001,10000086,21.9961
10000001,10000087,21.1056
10000001,10000088,21.3944
10000001,10000089,21.263
10000001,10000090,23.8412
10000001,10000091,24.2991
10000001,10000092,24.522
10000001,10000093,21.9369
10000001,10000094,20.7316
10000001,10000095,23.9906
10000001,10000096,21.2082
10000001,10000097,24.6411
10000001,10000098,27.3002
10000001,10000099,30.015
10000001,10000100,30.0287
10000001,10000101,31.5603
10000001,10000102,27.9627
10000001,10000103,28.1239
10000001,10000104,29.2568
10000001,10000105,29.5032
10000001,10000106,26.8095
10000001,10000107,28.0166
10000001,10000108,26.2145
10000001,10000109,25.7901
10000001,10000110,23.9106
10000001,10000111,24.255
10000001,10000112,22.3882
10000001,10000113,21.2654
10000001,10000114,22.4082
10000001,10000115,21.1019
10000001,10000116,24.0417
10000001,10000117,24.537
10000001,10000118,27.2965
10000001,10000119,24.1354
10000001,10000120,23.5368
10000001,10000121,26.5193
10000001,10000122,22.8501
10000001,10000123,24.2344
10000001,10000124,26.6134
10000001,10000125,26.112
10000001,10000126,22.6599
10000001,10000127,21.7572
10000001,10000128,20.0923
10000001,10000129,19.3709
10000001,10000130,20.2316
10000001,10000131,21.5057
10000001,10000132,24.3939
10000001,10000133,26.2778
10000001,10000134,30.2502
10000001,10000135,32.2639
10000001,10000136,23.4028
10000001,10000137,27.1853
10000001,10000138,30.6498
10000001,10000139,16.7153
10000001,10000140,16.0837
10000001,10000141,21.4997
10000001,10000142,19.0813
10000001,10000143,19.1158
10000001,10000144,15.1293
10000001,10000145,20.9311
10000001,10000146,24.3237
10000001,10000147,21.3251
10000001,10000148,20.8338
10000001,10000149,20.1033
10000001,10000150,19.8597
10000001,10000151,18.8052
10000001,10000152,18.1875
10000001,10000153,18.6181
10000001,10000154,18.1213
10000001,10000155,17.7647
10000001,10000156,29.7928
10000001,10000157,30.2186
10000001,10000158,18.6763
10000001,10000159,22.7955
10000001,10000160,24.376
10000001,10000161,18.4718
10000001,10000162,22.7421
10000001,10000163,23.366
10000001,10000164,23.0002
10000001,10000165,21.1226
10000001,10000166,21.6022
10000001,10000167,20.2979
10000001,10000168,19.7596
10000001,10000169,19.9879
10000001,10000170,22.672
10000001,10000171,20.1346
10000001,10000172,19.9897
10000001,10000173,27.8111
10000001,10000174,26.286
10000001,10000175,22.8696
10000001,10000176,24.0398
10000001,10000177,19.5357
10000001,10000178,19.3811
10000001,10000179,18.5354
10000001,10000180,19.1054
10000001,10000181,18.1911
10000001,10000182,18.5412
10000001,10000183,28.6378
10000001,10000184,21.3694
10000001,10000185,21.7814
10000001,10000186,22.607
10000001,10000187,22.8183
10000001,10000188,26.4431
10000001,10000189,23.9871
10000001,10000190,27.9633
10000001,10000191,21.1736
10000001,10000192,21.062
10000001,10000193,25.3026
10000002,10000000,38.2599
10000002,10000001,33.4444
10000002,10000003,36.6704
10000002,10000004,31.7637
10000002,10000005,31.6346
10000002,10000006,35.0803
10000002,10000007,22.072
10000002,10000008,26.9406
10000002,10000009,31.3025
10000002,10000010,24.7996
10000002,10000011,31.3027
10000002,10000012,37.3268
10000002,10000013,41.0494
10000002,10000014,41.8015
10000002,10000015,40.4972
10000002,10000016,36.8335
10000002,10000017,39.5242
10000002,10000018,40.4724
10000002,10000019,39.7927
10000002,10000020,42.472
10000002,10000021,36.3927
10000002,10000022,36.0406
10000002,10000023,39.2355
10000002,10000024,32.8827
10000002,10000025,32.5342
10000002,10000026,37.5897
10000002,10000027,37.2258
10000002,10000028,34.9627
10000002,10000029,37.3526
10000002,10000030,34.6103
10000002,10000031,31.0228
10000002,10000032,29.8829
10000002,10000033,28.9365
10000002,10000034,27.1866
10000002,10000035,27.37
10000002,10000036,28.8645
10000002,10000037,30.6382
10000002,10000038,27.0354
10000002,10000039,26.2669
10000002,10000040,21.9797
10000002,10000041,26.137
10000002,10000042,24.4239
10000002,10000043,20.5577
10000002,10000044,24.5335
10000002,10000045,23.1728
10000002,10000046,26.0427
10000002,10000047,25.4935
10000002,10000048,31.4979
10000002,10000049,26.0447
10000002,10000050,22.0165
10000002,10000051,37.8407
10000002,10000052,28.3234
10000002,10000053,35.7889
10000002,10000054,39.1258
10000002,10000055,38.0068
10000002,10000056,36.3603
10000002,10000057,33.5058
10000002,10000058,22.9583
10000002,10000059,36.2485
10000002,10000060,34.5474
10000002,10000061,28.0998
10000002,10000062,34.9516
10000002,10000063,36.813
10000002,10000064,25.5236
10000002,10000065,23.7041
10000002,10000066,23.0991
10000002,10000067,37.4253
10000002,10000068,34.1331
10000002,10000069,26.1933
10000002,10000070,23.3538
10000002,10000071,32.2612
10000002,10000072,29.1881
10000002,10000073,29.2385
10000002,10000074,28.3251
10000002,10000075,27.8195
10000002,10000076,24.9743
10000002,10000077,23.1315
10000002,10000078,21.3671
10000002,10000079,20.3195
10000002,10000080,20.564
10000002,10000081,19.3437
10000002,10000082,17.5283
10000002,10000083,16.5744
10000002,10000084,17.1846
10000002,10000085,19.5577
10000002,10000086,18.2881
10000002,10000087,18.7229
10000002,10000088,19.6034
10000002,10000089,17.9021
10000002,10000090,20.4804
10000002,10000091,20.9382
10000002,10000092,29.0761
10000002,10000093,25.4884
10000002,10000094,17.0236
10000002,10000095,17.9121
10000002,10000096,12.92
10000002,10000097,21.8715
10000002,10000098,24.5306
10000002,10000099,27.3825
10000002,10000100,33.3552
10000002,10000101,34.8869
10000002,10000102,31.1635
10000002,10000103,31.3247
10000002,10000104,26.6243
10000002,10000105,32.704
10000002,10000106,31.3636
10000002,10000107,32.8708
10000002,10000108,30.0389
10000002,10000109,29.3417
10000002,10000110,27.4417
10000002,10000111,27.4558
10000002,10000112,25.589
10000002,10000113,24.4662
10000002,10000114,25.609
10000002,10000115,24.3027
10000002,10000116,27.2425
10000002,10000117,25.3081
10000002,10000118,24.1638
10000002,10000119,20.4274
10000002,10000120,19.8288
10000002,10000121,22.8114
10000002,10000122,20.0805
10000002,10000123,21.4648
10000002,10000124,23.2526
10000002,10000125,30.1379
10000002,10000126,25.8607
10000002,10000127,24.958
10000002,10000128,23.2932
10000002,10000129,22.5717
10000002,10000130,20.332
10000002,10000131,17.7977
10000002,10000132,21.3954
10000002,10000133,22.917
10000002,10000134,33.451
10000002,10000135,36.051
10000002,10000136,25.1606
10000002,10000137,24.4158
10000002,10000138,27.8803
10000002,10000139,23.2834
10000002,10000140,19.6587
10000002,10000141,15.1987
10000002,10000142,18.448
10000002,10000143,18.4641
10000002,10000144,24.5494
10000002,10000145,27.5428
10000002,10000146,31.2628
10000002,10000147,28.0515
10000002,10000148,27.5601
10000002,10000149,28.4686
10000002,10000150,28.0575
10000002,10000151,27.5244
10000002,10000152,26.641
10000002,10000153,26.7706
10000002,10000154,23.3312
10000002,10000155,21.5507
10000002,10000156,15.1496
10000002,10000157,19.844
10000002,10000158,26.4826
10000002,10000159,12.421
10000002,10000160,18.3768
10000002,10000161,25.0836
10000002,10000162,29.3539
10000002,10000163,28.7393
10000002,10000164,28.7474
10000002,10000165,26.1548
10000002,10000166,25.5839
10000002,10000167,25.2434
10000002,10000168,24.8169
10000002,10000169,23.4034
10000002,10000170,20.2915
10000002,10000171,19.6353
10000002,10000172,17.427
10000002,10000173,17.4366
10000002,10000174,19.266
10000002,10000175,26.9814
10000002,10000176,30.7661
10000002,10000177,26.0224
10000002,10000178,25.3324
10000002,10000179,25.07
10000002,10000180,25.0567
10000002,10000181,23.2484
10000002,10000182,24.7827
10000002,10000183,33.192
10000002,10000184,24.5702
10000002,10000185,23.9881
10000002,10000186,18.899
10000002,10000187,19.1103
10000002,10000188,23.0823
10000002,10000189,20.6263
10000002,10000190,32.8537
10000002,10000191,20.9973
10000002,10000192,24.8875
10000002,10000193,7.37998
10000003,10000000,18.8841
10000003,10000001,49.6821
10000003,10000002,40.5056
10000003,10000004,16.3174
10000003,10000005,18.2084
10000003,10000006,16.3978
10000003,10000007,17.925
10000003,10000008,18.3728
10000003,10000009,18.633
10000003,10000010,13.8961
10000003,10000011,16.85
10000003,10000012,22.0461
10000003,10000013,23.691
10000003,10000014,23.0324
10000003,10000015,23.948
10000003,10000016,27.4816
10000003,10000017,28.7392
10000003,10000018,24.9554
10000003,10000019,25.9729
10000003,10000020,33.8256
10000003,10000021,25.6978
10000003,10000022,23.031
10000003,10000023,20.7927
10000003,10000024,17.2575
10000003,10000025,15.6747
10000003,10000026,18.2138
10000003,10000027,25.1939
10000003,10000028,21.9531
10000003,10000029,20.8817
10000003,10000030,35.2008
10000003,10000031,33.0844
10000003,10000032,30.7033
10000003,10000033,33.3106
10000003,10000034,32.5349
10000003,10000035,30.9388
10000003,10000036,30.5444
10000003,10000037,29.4648
10000003,10000038,28.5777
10000003,10000039,26.6415
10000003,10000040,26.7534
10000003,10000041,27.0397
10000003,10000042,27.8922
10000003,10000043,24.518
10000003,10000044,25.4753
10000003,10000045,24.8035
10000003,10000046,25.2322
10000003,10000047,24.3954
10000003,10000048,28.9811
10000003,10000049,27.3239
10000003,10000050,24.4116
10000003,10000051,32.9604
10000003,10000052,19.643
10000003,10000053,23.757
10000003,10000054,30.4225
10000003,10000055,29.0604
10000003,10000056,23.3507
10000003,10000057,23.5557
10000003,10000058,19.5814
10000003,10000059,26.8967
10000003,10000060,25.1955
10000003,10000061,24.4267
10000003,10000062,23.2679
10000003,10000063,28.2273
10000003,10000064,24.3218
10000003,10000065,22.1847
10000003,10000066,22.4976
10000003,10000067,29.7213
10000003,10000068,26.4064
10000003,10000069,33.1876
10000003,10000070,25.8884
10000003,10000071,38.0281
10000003,10000072,35.2379
10000003,10000073,37.193
10000003,10000074,39.3781
10000003,10000075,38.3163
10000003,10000076,38.2105
10000003,10000077,36.445
10000003,10000078,35.6322
10000003,10000079,34.7164
10000003,10000080,33.2918
10000003,10000081,32.7104
10000003,10000082,30.895
10000003,10000083,29.1627
10000003,10000084,29.4442
10000003,10000085,29.4819
10000003,10000086,30.443
10000003,10000087,27.0609
10000003,10000088,28.348
10000003,10000089,27.3217
10000003,10000090,29.9
10000003,10000091,30.3579
10000003,10000092,37.3062
10000003,10000093,38.7246
10000003,10000094,30.8077
10000003,10000095,30.0494
10000003,10000096,31.5609
10000003,10000097,21.1323
10000003,10000098,23.4325
10000003,10000099,25.8083
10000003,10000100,29.855
10000003,10000101,27.6933
10000003,10000102,28.6039
10000003,10000103,27.4479
10000003,10000104,22.1843
10000003,10000105,26.6519
10000003,10000106,34.4078
10000003,10000107,37.9197
10000003,10000108,36.193
10000003,10000109,35.9273
10000003,10000110,35.9614
10000003,10000111,35.2696
10000003,10000112,34.3951
10000003,10000113,34.3398
10000003,10000114,33.2106
10000003,10000115,33.3158
10000003,10000116,33.3404
10000003,10000117,33.6456
10000003,10000118,33.0053
10000003,10000119,29.2501
10000003,10000120,27.112
10000003,10000121,27.623
10000003,10000122,26.9112
10000003,10000123,26.3931
10000003,10000124,27.9442
10000003,10000125,38.979
10000003,10000126,36.8923
10000003,10000127,37.6247
10000003,10000128,37.1712
10000003,10000129,32.4314
10000003,10000130,31.1329
10000003,10000131,28.5986
10000003,10000132,30.1018
10000003,10000133,32.3366
10000003,10000134,24.8548
10000003,10000135,28.347
10000003,10000136,30.4657
10000003,10000137,28.5908
10000003,10000138,26.7822
10000003,10000139,39.0656
10000003,10000140,35.4409
10000003,10000141,32.9694
10000003,10000142,33.7776
10000003,10000143,35.0472
10000003,10000144,40.9138
10000003,10000145,41.6526
10000003,10000146,48.0081
10000003,10000147,44.7968
10000003,10000148,42.7168
10000003,10000149,44.2434
10000003,10000150,43.8397
10000003,10000151,44.46
10000003,10000152,43.3863
10000003,10000153,42.5528
10000003,10000154,38.1541
10000003,10000155,35.9476
10000003,10000156,40.1325
10000003,10000157,36.4019
10000003,10000158,43.2279
10000003,10000159,32.301
10000003,10000160,35.3145
10000003,10000161,41.8289
10000003,10000162,39.0766
10000003,10000163,39.5667
10000003,10000164,41.1755
10000003,10000165,39.8359
10000003,10000166,39.3853
10000003,10000167,39.6404
10000003,10000168,39.2485
10000003,10000169,37.0402
10000003,10000170,34.6884
10000003,10000171,34.0322
10000003,10000172,31.6088
10000003,10000173,35.6085
10000003,10000174,32.3448
10000003,10000175,39.8549
10000003,10000176,42.3919
10000003,10000177,41.8046
10000003,10000178,41.1146
10000003,10000179,40.8522
10000003,10000180,40.8389
10000003,10000181,39.0306
10000003,10000182,40.5649
10000003,10000183,35.5846
10000003,10000184,37.5126
10000003,10000185,33.5005
10000003,10000186,27.8782
10000003,10000187,26.7763
10000003,10000188,31.7165
10000003,10000189,30.0459
10000003,10000190,38.0616
10000003,10000191,29.9765
10000003,10000192,38.4373
10000003,10000193,35.6423
10000004,10000000,19.0677
10000004,10000001,44.4273
10000004,10000002,35.2509
10000004,10000003,16.1386
10000004,10000005,13.7103
10000004,10000006,14.2776
10000004,10000007,12.6702
10000004,10000008,13.118
10000004,10000009,13.3783
10000004,10000010,8.64138
10000004,10000011,13.3785
10000004,10000012,20.3802
10000004,10000013,23.8746
10000004,10000014,23.8772
10000004,10000015,25.0533
10000004,10000016,22.5669
10000004,10000017,25.9631
10000004,10000018,26.2058
10000004,10000019,26.2316
10000004,10000020,28.9109
10000004,10000021,20.7832
10000004,10000022,18.1164
10000004,10000023,20.9764
10000004,10000024,15.2353
10000004,10000025,14.8337
10000004,10000026,18.3974
10000004,10000027,20.2792
10000004,10000028,17.0384
10000004,10000029,19.4283
10000004,10000030,30.2862
10000004,10000031,28.1698
10000004,10000032,25.7887
10000004,10000033,28.396
10000004,10000034,27.6203
10000004,10000035,26.0241
10000004,10000036,25.6258
10000004,10000037,24.5502
10000004,10000038,23.323
10000004,10000039,21.3867
10000004,10000040,21.4987
10000004,10000041,21.7849
10000004,10000042,22.6375
10000004,10000043,19.2633
10000004,10000044,20.2205
10000004,10000045,19.5488
10000004,10000046,19.9774
10000004,10000047,19.1407
10000004,10000048,23.7264
10000004,10000049,22.0692
10000004,10000050,19.1568
10000004,10000051,28.0457
10000004,10000052,14.3883
10000004,10000053,18.8424
10000004,10000054,25.5078
10000004,10000055,24.1457
10000004,10000056,18.4361
10000004,10000057,18.6411
10000004,10000058,14.3267
10000004,10000059,21.982
10000004,10000060,20.2808
10000004,10000061,19.172
10000004,10000062,18.3533
10000004,10000063,23.3126
10000004,10000064,19.0671
10000004,10000065,16.93
10000004,10000066,17.2428
10000004,10000067,24.8066
10000004,10000068,21.4918
10000004,10000069,27.9329
10000004,10000070,20.6337
10000004,10000071,33.1134
10000004,10000072,30.3233
10000004,10000073,32.2784
10000004,10000074,34.4635
10000004,10000075,33.4017
10000004,10000076,32.9558
10000004,10000077,31.1903
10000004,10000078,30.3774
10000004,10000079,29.4616
10000004,10000080,28.037
10000004,10000081,27.4557
10000004,10000082,25.6403
10000004,10000083,23.9079
10000004,10000084,24.1895
10000004,10000085,24.2272
10000004,10000086,25.1883
10000004,10000087,21.8062
10000004,10000088,23.0933
10000004,10000089,22.067
10000004,10000090,24.6452
10000004,10000091,25.1031
10000004,10000092,32.3916
10000004,10000093,33.4699
10000004,10000094,25.5529
10000004,10000095,24.7946
10000004,10000096,26.3062
10000004,10000097,15.8776
10000004,10000098,18.1778
10000004,10000099,20.5535
10000004,10000100,24.9404
10000004,10000101,22.7786
10000004,10000102,23.6892
10000004,10000103,22.5333
10000004,10000104,16.9295
10000004,10000105,21.7373
10000004,10000106,29.4931
10000004,10000107,33.005
10000004,10000108,31.2783
10000004,10000109,31.0127
10000004,10000110,31.0467
10000004,10000111,30.3549
10000004,10000112,29.4805
10000004,10000113,29.4252
10000004,10000114,28.296
10000004,10000115,28.0611
10000004,10000116,28.0857
10000004,10000117,28.3909
10000004,10000118,27.7506
10000004,10000119,23.9953
10000004,10000120,21.8573
10000004,10000121,22.3682
10000004,10000122,21.6565
10000004,10000123,21.1384
10000004,10000124,22.6895
10000004,10000125,34.0644
10000004,10000126,31.9777
10000004,10000127,32.71
10000004,10000128,32.2565
10000004,10000129,27.1767
10000004,10000130,25.8782
10000004,10000131,23.3438
10000004,10000132,24.8471
10000004,10000133,27.0818
10000004,10000134,19.9401
10000004,10000135,23.4324
10000004,10000136,25.211
10000004,10000137,23.3361
10000004,10000138,21.5275
10000004,10000139,33.8109
10000004,10000140,30.1862
10000004,10000141,27.7147
10000004,10000142,28.5229
10000004,10000143,29.7925
10000004,10000144,35.659
10000004,10000145,36.7379
10000004,10000146,42.7534
10000004,10000147,39.5421
10000004,10000148,37.8022
10000004,10000149,38.9886
10000004,10000150,38.585
10000004,10000151,39.2053
10000004,10000152,38.1316
10000004,10000153,37.2981
10000004,10000154,32.8994
10000004,10000155,30.6929
10000004,10000156,34.8778
10000004,10000157,31.1471
10000004,10000158,37.9732
10000004,10000159,27.0463
10000004,10000160,30.0598
10000004,10000161,36.5742
10000004,10000162,34.162
10000004,10000163,34.652
10000004,10000164,36.2609
10000004,10000165,34.5812
10000004,10000166,34.1306
10000004,10000167,34.3856
10000004,10000168,33.9937
10000004,10000169,31.7855
10000004,10000170,29.4336
10000004,10000171,28.7775
10000004,10000172,26.3541
10000004,10000173,30.3537
10000004,10000174,27.0901
10000004,10000175,34.9403
10000004,10000176,37.4773
10000004,10000177,36.5499
10000004,10000178,35.8599
10000004,10000179,35.5975
10000004,10000180,35.5842
10000004,10000181,33.7759
10000004,10000182,35.3102
10000004,10000183,30.6699
10000004,10000184,32.5979
10000004,10000185,28.2457
10000004,10000186,22.6235
10000004,10000187,21.5216
10000004,10000188,26.4618
10000004,10000189,24.7912
10000004,10000190,33.1469
10000004,10000191,24.7218
10000004,10000192,33.1826
10000004,10000193,30.3875
10000005,10000000,16.1552
10000005,10000001,43.5868
10000005,10000002,34.4103
10000005,10000003,16.7282
10000005,10000004,11.8215
10000005,10000006,14.3757
10000005,10000007,11.8297
10000005,10000008,9.86647
10000005,10000009,10.4494
10000005,10000010,7.80086
10000005,10000011,9.18062
10000005,10000012,16.1823
10000005,10000013,19.9536
10000005,10000014,19.6794
10000005,10000015,20.8554
10000005,10000016,18.3691
10000005,10000017,21.7653
10000005,10000018,22.008
10000005,10000019,22.0337
10000005,10000020,24.713
10000005,10000021,16.5853
10000005,10000022,13.9185
10000005,10000023,17.1134
10000005,10000024,11.0375
10000005,10000025,10.6359
10000005,10000026,15.485
10000005,10000027,16.0813
10000005,10000028,12.8405
10000005,10000029,15.2305
10000005,10000030,26.0883
10000005,10000031,23.9719
10000005,10000032,21.5908
10000005,10000033,24.1981
10000005,10000034,23.4224
10000005,10000035,21.8263
10000005,10000036,21.4319
10000005,10000037,20.3523
10000005,10000038,19.9823
10000005,10000039,18.0461
10000005,10000040,18.1581
10000005,10000041,18.4443
10000005,10000042,19.2969
10000005,10000043,18.4228
10000005,10000044,19.38
10000005,10000045,18.7082
10000005,10000046,19.1369
10000005,10000047,18.3001
10000005,10000048,20.3857
10000005,10000049,18.7285
10000005,10000050,18.3163
10000005,10000051,23.8479
10000005,10000052,11.0476
10000005,10000053,14.6445
10000005,10000054,21.3099
10000005,10000055,19.9479
10000005,10000056,14.2382
10000005,10000057,14.4432
10000005,10000058,11.3547
10000005,10000059,17.7841
10000005,10000060,16.083
10000005,10000061,18.3315
10000005,10000062,14.1554
10000005,10000063,19.1147
10000005,10000064,15.5694
10000005,10000065,13.958
10000005,10000066,16.0827
10000005,10000067,20.6088
10000005,10000068,17.2939
10000005,10000069,24.5923
10000005,10000070,19.7932
10000005,10000071,28.9156
10000005,10000072,26.1254
10000005,10000073,28.0805
10000005,10000074,30.2656
10000005,10000075,29.2038
10000005,10000076,31.1078
10000005,10000077,30.0204
10000005,10000078,28.6678
10000005,10000079,28.6211
10000005,10000080,27.1965
10000005,10000081,26.6152
10000005,10000082,24.7998
10000005,10000083,23.0674
10000005,10000084,23.349
10000005,10000085,23.3867
10000005,10000086,24.3477
10000005,10000087,20.9656
10000005,10000088,22.2528
10000005,10000089,21.2265
10000005,10000090,23.8047
10000005,10000091,24.2626
10000005,10000092,28.1937
10000005,10000093,30.3039
10000005,10000094,24.7124
10000005,10000095,23.9541
10000005,10000096,25.4657
10000005,10000097,14.9683
10000005,10000098,17.3373
10000005,10000099,17.2129
10000005,10000100,20.7425
10000005,10000101,18.5808
10000005,10000102,19.4913
10000005,10000103,18.3354
10000005,10000104,13.5889
10000005,10000105,17.5394
10000005,10000106,25.2953
10000005,10000107,28.8071
10000005,10000108,27.0804
10000005,10000109,26.8148
10000005,10000110,26.8488
10000005,10000111,26.1571
10000005,10000112,25.2826
10000005,10000113,25.2273
10000005,10000114,24.0981
10000005,10000115,24.7204
10000005,10000116,24.7451
10000005,10000117,25.0503
10000005,10000118,26.7326
10000005,10000119,20.6547
