Node_ID,Lon,Lat,Tract_Node
147,-122.3344631,47.5381698,0
148,-122.3027198,47.6541271,0
149,-122.3030914,47.6529149,0
150,-122.2902367,47.6721505,0
151,-122.2902635,47.6739807,0
152,-122.290236,47.6703223,0
153,-122.2848826,47.672145,0
154,-122.2849098,47.673968,0
155,-122.2848687,47.6712062,0
156,-122.2679893,47.6722212,0
157,-122.2681122,47.6721286,0
158,-122.2678227,47.6723467,0
159,-122.3344,47.5262064,0
160,-122.3346541,47.5257973,0
161,-122.3200892,47.5975311,0
162,-122.3236631,47.6012357,0
163,-122.3351912,47.5320493,0
164,-122.3333424,47.5267989,0
165,-122.3255041,47.6722652,0
166,-122.325494,47.6728375,0
167,-122.3255207,47.6715529,0
168,-122.3339934,47.5258956,0
169,-122.3073042,47.6252338,0
170,-122.3073,47.6268537,0
171,-122.3073063,47.62442,0
172,-122.3024275,47.6252022,0
173,-122.3024122,47.6259483,0
174,-122.3024394,47.6243978,0
175,-122.3240508,47.6251272,0
176,-122.3235837,47.6251206,0
177,-122.3243072,47.6254072,0
178,-122.3224006,47.6251257,0
179,-122.3230368,47.6251262,0
180,-122.3569617,47.6323234,0
181,-122.3578969,47.6323236,0
182,-122.3220034,47.625127,0
183,-122.3213347,47.6251249,0
184,-122.3209026,47.6250472,0
185,-122.3202986,47.625473,0
186,-122.3202439,47.6268343,0
187,-122.3569845,47.6335272,0
188,-122.3168321,47.6253491,0
189,-122.3167983,47.626517,0
190,-122.3167472,47.6242709,0
191,-122.3566152,47.6313016,0
192,-122.3125999,47.6252628,0
193,-122.3125811,47.6260642,0
194,-122.3126138,47.6244448,0
195,-122.4035523,47.6739175,0
196,-122.4036774,47.6728054,0
197,-122.3259786,47.6030707,0
198,-122.329076,47.6068993,0
199,-122.3191537,47.6268281,0
200,-122.3180569,47.6268203,0
201,-122.3190204,47.6384028,0
202,-122.3179734,47.6384031,0
203,-122.3200725,47.6384069,0
204,-122.3875969,47.6686875,0
205,-122.3876028,47.669464,0
206,-122.3902095,47.6686716,0
207,-122.3860911,47.668674,0
208,-122.3875149,47.6683907,0
209,-122.3876027,47.670194,0
210,-122.3876025,47.6709259,0
211,-122.2975979,47.582021,0
212,-122.2970275,47.5812699,0
213,-122.3876024,47.6716511,0
214,-122.3876022,47.6723867,0
215,-122.2981041,47.5836411,0
216,-122.3876021,47.673107,0
217,-122.3876019,47.6738372,0
218,-122.3876018,47.6745572,0
219,-122.387544,47.6795024,0
220,-122.3875485,47.6813336,0
221,-122.38756,47.6831866,0
222,-122.3875712,47.6849786,0
223,-122.3875852,47.6868084,0
224,-122.3887118,47.6867998,0
225,-122.3864563,47.6868129,0
226,-122.38759,47.6886889,0
227,-122.38761,47.690588,0
228,-122.3875934,47.6890145,0
229,-122.38761,47.692362,0
230,-122.3887012,47.690588,0
231,-122.3864974,47.690588,0
232,-122.3875972,47.694145,0
233,-122.3875932,47.6951788,0
234,-122.3306893,47.6084779,0
235,-122.3135038,47.5653255,0
236,-122.3135121,47.5642505,0
237,-122.3875693,47.6982392,0
238,-122.3875797,47.698957,0
239,-122.3875866,47.6997173,0
240,-122.3875926,47.7001064,0
241,-122.3875894,47.7004425,0
242,-122.3134828,47.5672442,0
243,-122.38757,47.7011662,0
244,-122.3894358,47.7015498,0
245,-122.387573,47.7015856,0
246,-122.3927167,47.5285375,0
247,-122.392716,47.5285791,0
248,-122.3927421,47.5267991,0
249,-122.3348613,47.5223402,0
250,-122.3350422,47.5221764,0
251,-122.334836,47.5221464,0
252,-122.3348567,47.5232183,0
253,-122.3383858,47.5196942,0
254,-122.3394751,47.518533,0
255,-122.3362775,47.5212393,0
256,-122.3278779,47.6170891,0
257,-122.3278818,47.6184996,0
258,-122.3278808,47.6166538,0
259,-122.3607994,47.7051292,0
260,-122.360808,47.7069301,0
261,-122.3607907,47.7043538,0
262,-122.3592994,47.5336905,0
263,-122.3601787,47.5354518,0
264,-122.3581769,47.5336849,0
265,-122.330885,47.6090021,0
266,-122.3591528,47.5228648,0
267,-122.3600751,47.5228561,0
268,-122.3578033,47.522873,0
269,-122.3591923,47.521854,0
270,-122.3591126,47.5217324,0
271,-122.3592069,47.5173668,0
272,-122.3605539,47.517378,0
273,-122.3578602,47.5173638,0
276,-122.3287761,47.7140672,0
277,-122.3286689,47.7086281,0
278,-122.2911083,47.6249579,0
279,-122.2924531,47.6257155,0
280,-122.2894164,47.6242106,0
281,-122.2911605,47.6236884,0
282,-122.2909677,47.6270364,0
283,-122.2895455,47.6279984,0
284,-122.2920413,47.6263098,0
285,-122.2912768,47.6189673,0
286,-122.2912447,47.6201511,0
287,-122.291319,47.6188817,0
288,-122.2912329,47.6213261,0
289,-122.2923289,47.6201583,0
290,-122.291202,47.6224896,0
291,-122.2911619,47.6236166,0
292,-122.2911321,47.6236522,0
293,-122.3288505,47.7158861,0
294,-122.2757689,47.5640821,0
295,-122.2745108,47.5640862,0
296,-122.2770219,47.564087,0
297,-122.343601,47.630605,0
298,-122.3436091,47.6297424,0
299,-122.275395,47.5511642,0
300,-122.2741488,47.5511649,0
301,-122.2776851,47.5511842,0
302,-122.3213813,47.5861884,0
303,-122.3213828,47.5860807,0
304,-122.328218,47.6191444,0
305,-122.3319404,47.6252125,0
306,-122.3234675,47.5862084,0
307,-122.2746898,47.5261204,0
308,-122.2758613,47.526124,0
309,-122.2734329,47.526134,0
310,-122.3213869,47.5864159,0
311,-122.2741977,47.5233119,0
312,-122.2743005,47.5233135,0
313,-122.2728326,47.5233177,0
314,-122.2753504,47.5370248,0
315,-122.2726468,47.5369585,0
316,-122.2767256,47.5370525,0
317,-122.3621988,47.701652,0
318,-122.360776,47.7023883,0
319,-122.363528,47.700986,0
320,-122.3354129,47.521878,0
321,-122.3618468,47.6686826,0
322,-122.3616531,47.6686964,0
323,-122.3625023,47.6687119,0
324,-122.3281531,47.6207463,0
325,-122.3618363,47.7087431,0
326,-122.3629467,47.7087522,0
327,-122.3608166,47.7087367,0
328,-122.3622628,47.7141996,0
329,-122.3609018,47.7141821,0
330,-122.363611,47.7135773,0
331,-122.3623308,47.719637,0
332,-122.3609607,47.7196295,0
333,-122.363689,47.7196394,0
334,-122.3472813,47.6768857,0
335,-122.3472235,47.6767537,0
336,-122.3472831,47.677778,0
337,-122.3899851,47.5467277,0
338,-122.3912708,47.546745,0
339,-122.3886847,47.5467133,0
340,-122.348322,47.6760669,0
341,-122.3902288,47.5208073,0
342,-122.3911698,47.5210973,0
343,-122.389123,47.52063,0
344,-122.3903854,47.5202592,0
345,-122.3911944,47.5175403,0
346,-122.3914676,47.5150633,0
347,-122.389256,47.581222,0
348,-122.3906289,47.5812428,0
349,-122.3878655,47.5812182,0
350,-122.3014251,47.6583247,0
351,-122.3009961,47.659056,0
352,-122.3241107,47.6322503,0
353,-122.3230903,47.6340701,0
354,-122.3894593,47.570231,0
355,-122.390804,47.5702521,0
356,-122.3881093,47.5702172,0
357,-122.3894694,47.5629504,0
358,-122.3896594,47.5632021,0
359,-122.3892616,47.5626696,0
360,-122.3881378,47.5629462,0
361,-122.3894569,47.5611546,0
362,-122.3908472,47.5611631,0
363,-122.3881282,47.5611399,0
364,-122.3582706,47.7196197,0
365,-122.3568686,47.7196125,0
366,-122.3596006,47.7196246,0
367,-122.3555382,47.7196056,0
368,-122.3555352,47.7191253,0
369,-122.3555496,47.7214175,0
370,-122.3542035,47.7195987,0
371,-122.3529235,47.719592,0
372,-122.3529128,47.7177809,0
373,-122.3516162,47.7195852,0
374,-122.3503247,47.7195785,0
375,-122.3494857,47.7195742,0
376,-122.3449266,47.719562,0
377,-122.3449474,47.7205142,0
378,-122.34486,47.7147611,0
379,-122.34222,47.7195644,0
380,-122.339578,47.7195574,0
381,-122.257462,47.5490371,0
382,-122.257601,47.5496565,0
383,-122.3386175,47.7195555,0
384,-122.3372525,47.7171546,0
385,-122.3373364,47.7220195,0
386,-122.278098,47.5297148,0
387,-122.278098,47.5295689,0
388,-122.2915789,47.5509546,0
389,-122.294161,47.550821,0
390,-122.2904307,47.5510428,0
391,-122.2915629,47.5461433,0
392,-122.2926117,47.546172,0
393,-122.278317,47.5315491,0
394,-122.2903547,47.5461158,0
395,-122.291495,47.5607685,0
396,-122.2910332,47.5607586,0
397,-122.292571,47.5608064,0
398,-122.3983455,47.6709266,0
399,-122.3983443,47.6708181,0
400,-122.2914714,47.5359099,0
401,-122.293092,47.5369749,0
402,-122.3983493,47.6712967,0
403,-122.2915427,47.5388689,0
404,-122.2900097,47.5383701,0
405,-122.2960662,47.5389542,0
406,-122.4057024,47.6722606,0
407,-122.4054392,47.6721801,0
408,-122.29193,47.5783529,0
409,-122.290886,47.5783553,0
410,-122.292992,47.5783503,0
411,-122.291944,47.5765288,0
412,-122.2929836,47.5769708,0
413,-122.2913414,47.6008649,0
414,-122.2913249,47.6016491,0
415,-122.2888924,47.5991246,0
416,-122.3871826,47.6393788,0
417,-122.3863351,47.6406393,0
418,-122.2842918,47.543206,0
419,-122.2839361,47.5424781,0
420,-122.3173901,47.5528871,0
421,-122.3207111,47.5655852,0
422,-122.316783,47.6080551,0
423,-122.3207746,47.6072341,0
424,-122.3154667,47.6080515,0
425,-122.3224174,47.5444568,0
426,-122.3219169,47.5459955,0
427,-122.3234014,47.5414096,0
428,-122.3189128,47.5439422,0
429,-122.3199001,47.5409087,0
430,-122.3186318,47.5448144,0
431,-122.2995029,47.5436734,0
432,-122.2998123,47.5445968,0
433,-122.3167865,47.6092228,0
434,-122.316779,47.6074153,0
435,-122.2734165,47.5433384,0
436,-122.2728046,47.5424719,0
437,-122.2740534,47.5442509,0
438,-122.3263844,47.596678,0
439,-122.3263788,47.5975244,0
440,-122.32639,47.5958434,0
441,-122.3141718,47.6080481,0
442,-122.3120942,47.5966495,0
443,-122.3115189,47.5958361,0
444,-122.312743,47.5975038,0
445,-122.3063774,47.5966465,0
446,-122.3061962,47.5959252,0
447,-122.3063699,47.5974851,0
448,-122.3022331,47.5964789,0
449,-122.3022368,47.5978782,0
450,-122.3022428,47.5955729,0
451,-122.2926758,47.5966724,0
452,-122.2927873,47.5932927,0
453,-122.314173,47.6061975,0
454,-122.2975075,47.5967363,0
455,-122.29747,47.5980613,0
456,-122.2975938,47.5955314,0
457,-122.3141617,47.6092158,0
458,-122.3983394,47.6395584,0
459,-122.3996301,47.6395531,0
460,-122.3983284,47.6405246,0
461,-122.3983583,47.6385411,0
462,-122.3970116,47.6395559,0
463,-122.320144,47.5871322,0
464,-122.3206958,47.5897829,0
465,-122.3128556,47.6080445,0
466,-122.3983303,47.6411602,0
467,-122.3983173,47.6431906,0
468,-122.398297,47.6446218,0
469,-122.3982987,47.6449817,0
470,-122.3982453,47.6468388,0
471,-122.39692,47.646841,0
472,-122.400936,47.6468343,0
473,-122.3982418,47.6540695,0
474,-122.3995302,47.654063,0
475,-122.3969379,47.6540725,0
476,-122.3983501,47.6601619,0
477,-122.3982186,47.6600583,0
478,-122.3995338,47.6599396,0
479,-122.3981556,47.6609001,0
480,-122.3115575,47.6080411,0
481,-122.3230066,47.6053102,0
482,-122.324104,47.6048538,0
483,-122.3218795,47.6057823,0
484,-122.3212207,47.6050574,0
485,-122.322528,47.6064931,0
486,-122.3207992,47.60621,0
487,-122.329656,47.6025328,0
488,-122.3302856,47.6032433,0
489,-122.3285633,47.6029916,0
490,-122.3274205,47.6034391,0
491,-122.3278983,47.6022648,0
492,-122.326999,47.602978,0
493,-122.3360402,47.6028268,0
494,-122.3355425,47.6017393,0
495,-122.336891,47.6024905,0
496,-122.3367059,47.6035361,0
497,-122.3362099,47.6037447,0
498,-122.337344,47.6042382,0
499,-122.3379977,47.6049427,0
500,-122.338174,47.6038931,0
501,-122.3374718,47.6051639,0
502,-122.3386452,47.6056626,0
503,-122.339311,47.6063685,0
504,-122.3401019,47.6060352,0
505,-122.3402101,47.6073776,0
506,-122.3436686,47.6103443,0
507,-122.344785,47.6111979,0
508,-122.3434562,47.6104215,0
509,-122.3452871,47.6115087,0
510,-122.3439224,47.6118448,0
511,-122.3102402,47.6080375,0
512,-122.3486836,47.6134935,0
513,-122.3495132,47.6128157,0
514,-122.3496002,47.6140385,0
515,-122.3487544,47.6146899,0
516,-122.3504595,47.6133768,0
517,-122.3505414,47.6145957,0
518,-122.351453,47.6151358,0
519,-122.3506231,47.61579,0
520,-122.3523592,47.614468,0
521,-122.3524178,47.6157078,0
522,-122.3533566,47.6162628,0
523,-122.3546804,47.6170488,0
524,-122.3525163,47.6169102,0
525,-122.3542385,47.6155926,0
526,-122.3559748,47.6178123,0
527,-122.3204218,47.5893748,0
528,-122.3567419,47.6182663,0
529,-122.3768162,47.6989906,0
530,-122.3785408,47.6989671,0
531,-122.3089339,47.6080215,0
532,-122.3768046,47.6978889,0
533,-122.3767788,47.7015492,0
534,-122.3791406,47.698966,0
535,-122.3801563,47.6989673,0
536,-122.3808266,47.6989726,0
537,-122.3830546,47.6989728,0
538,-122.3853259,47.6989668,0
539,-122.307635,47.6080274,0
540,-122.3931354,47.6991412,0
541,-122.3930851,47.699227,0
542,-122.3936401,47.6982826,0
543,-122.3865354,47.5929908,0
544,-122.3861416,47.5919371,0
545,-122.3826212,47.5906738,0
546,-122.386179,47.5905922,0
547,-122.3862241,47.5893248,0
548,-122.3862705,47.5880469,0
549,-122.3863171,47.5868224,0
550,-122.3863316,47.5861512,0
551,-122.3863746,47.5853697,0
552,-122.3864206,47.5840018,0
553,-122.3864767,47.5829993,0
554,-122.3865382,47.581205,0
555,-122.3851877,47.5811929,0
556,-122.3866364,47.5793167,0
557,-122.386716,47.5770049,0
558,-122.386767,47.575638,0
559,-122.386792,47.5738247,0
560,-122.3856778,47.5756306,0
561,-122.3867901,47.5731808,0
562,-122.3063257,47.608027,0
563,-122.3867868,47.5720364,0
564,-122.3867846,47.5712551,0
565,-122.3867815,47.5701927,0
566,-122.3867716,47.5692857,0
567,-122.3240554,47.6337721,0
568,-122.326864,47.630139,0
569,-122.3867637,47.5683951,0
570,-122.3867797,47.5665404,0
571,-122.38678,47.5647309,0
572,-122.3867628,47.562895,0
573,-122.386774,47.5611106,0
574,-122.385463,47.5628735,0
575,-122.3854667,47.5610835,0
576,-122.3868321,47.5593221,0
577,-122.3868903,47.5574641,0
578,-122.386911,47.5564694,0
579,-122.3869279,47.5557065,0
580,-122.3869856,47.5538936,0
581,-122.3050462,47.6080236,0
582,-122.3870366,47.5521105,0
583,-122.3870796,47.550306,0
584,-122.387133,47.5484953,0
585,-122.3872029,47.5466838,0
586,-122.3857514,47.5466725,0
587,-122.3872061,47.5459836,0
588,-122.3872187,47.5453152,0
589,-122.3872199,47.544879,0
590,-122.3872442,47.5430733,0
591,-122.388731,47.5446399,0
592,-122.3037638,47.6080184,0
593,-122.3866186,47.5449806,0
594,-122.3872611,47.5422804,0
595,-122.387266,47.54149,0
596,-122.3872647,47.540729,0
597,-122.387263,47.5399278,0
598,-122.3872646,47.5398643,0
599,-122.3872895,47.5389253,0
600,-122.3872898,47.538553,0
601,-122.387291,47.5384391,0
602,-122.3872923,47.5382634,0
603,-122.3873265,47.5358358,0
604,-122.387334,47.5351032,0
605,-122.3873288,47.5343739,0
606,-122.3873332,47.5336591,0
607,-122.3873462,47.5329326,0
608,-122.384676,47.533633,0
609,-122.3873598,47.5322914,0
610,-122.3873697,47.5315457,0
611,-122.3296923,47.6150711,0
612,-122.3303998,47.6134367,0
613,-122.387377,47.5307859,0
614,-122.3873826,47.5303102,0
615,-122.3873824,47.5302228,0
616,-122.3874059,47.5292985,0
617,-122.3027861,47.6080175,0
618,-122.3874169,47.5285435,0
619,-122.3014964,47.608014,0
620,-122.3870781,47.5082825,0
621,-122.3878159,47.508293,0
622,-122.3857028,47.5082707,0
623,-122.3027933,47.60689,0
624,-122.3880689,47.5209776,0
625,-122.3874765,47.5220646,0
626,-122.2701182,47.5070311,0
627,-122.270134,47.5061098,0
628,-122.2700777,47.5087916,0
629,-122.302772,47.6090257,0
630,-122.3952118,47.541991,0
631,-122.3964002,47.5407622,0
632,-122.3943232,47.5431779,0
633,-122.2642442,47.5133228,0
634,-122.2647278,47.5136272,0
635,-122.2620687,47.5118869,0
636,-122.2558638,47.5133603,0
637,-122.2558733,47.5116737,0
638,-122.2558481,47.5147783,0
639,-122.2541961,47.5136643,0
640,-122.2558392,47.5149536,0
641,-122.3001861,47.6080105,0
642,-122.3929502,47.6953376,0
643,-122.3929383,47.6960287,0
644,-122.3929447,47.6946158,0
645,-122.320059,47.5938343,0
646,-122.2999575,47.6080099,0
647,-122.2988788,47.6080072,0
648,-122.3984093,47.6816428,0
649,-122.3984127,47.6823568,0
650,-122.3984136,47.6809317,0
651,-122.3660491,47.6813247,0
652,-122.3660502,47.6814445,0
653,-122.3660796,47.6795555,0
654,-122.3767821,47.6814186,0
655,-122.376782,47.6813394,0
656,-122.37679,47.6832316,0
657,-122.2978596,47.6080043,0
658,-122.3605175,47.6817879,0
659,-122.3605021,47.6807326,0
660,-122.3606461,47.6825463,0
661,-122.3660542,47.6817732,0
662,-122.3660556,47.681888,0
663,-122.2975688,47.6080077,0
664,-122.3701978,47.6436342,0
665,-122.3701987,47.644316,0
666,-122.3701919,47.6432136,0
667,-122.3675675,47.6435868,0
668,-122.3675377,47.6443152,0
669,-122.3674632,47.643198,0
670,-122.3789019,47.6629159,0
671,-122.380239,47.66392,0
672,-122.3766341,47.6629085,0
673,-122.3808937,47.6644589,0
674,-122.3816507,47.6651184,0
675,-122.3821442,47.6655072,0
676,-122.381964,47.6665322,0
677,-122.3821537,47.6642992,0
678,-122.3831836,47.6664071,0
679,-122.3173226,47.594654,0
680,-122.3847621,47.6676893,0
681,-122.384739,47.6686658,0
682,-122.3609095,47.7282313,0
683,-122.3609051,47.7273221,0
684,-122.3609119,47.7287416,0
685,-122.266332,47.5284836,0
686,-122.266337,47.5289099,0
687,-122.2667648,47.5282022,0
688,-122.265026,47.5268742,0
689,-122.3148888,47.5929935,0
690,-122.3146516,47.5925837,0
691,-122.3165678,47.5942785,0
692,-122.3148448,47.5925087,0
693,-122.3172352,47.5974997,0
694,-122.2967971,47.6080014,0
695,-122.3172832,47.5915405,0
696,-122.3083308,47.6648788,0
697,-122.3071887,47.6648671,0
698,-122.3094863,47.6648859,0
699,-122.2962225,47.6079999,0
700,-122.3087207,47.6758162,0
701,-122.307656,47.675828,0
702,-122.3097937,47.6758042,0
703,-122.3088572,47.6830505,0
704,-122.3094722,47.6830469,0
705,-122.3077976,47.68305,0
706,-122.3090879,47.6896832,0
707,-122.3083076,47.6902302,0
708,-122.295862,47.6079968,0
709,-122.3099669,47.6890665,0
710,-122.2867228,47.6584219,0
711,-122.2840951,47.6584045,0
712,-122.36095,47.7242102,0
713,-122.3609534,47.7232436,0
714,-122.296213,47.6090184,0
715,-122.3609217,47.7250767,0
716,-122.3762893,47.5537917,0
717,-122.376298,47.5519623,0
718,-122.3762465,47.5556039,0
719,-122.2967256,47.6065804,0
720,-122.3629593,47.5537279,0
721,-122.3629584,47.551918,0
722,-122.362967,47.5542131,0
723,-122.3950088,47.5539676,0
724,-122.3950163,47.5542811,0
725,-122.319268,47.5957535,0
726,-122.3936726,47.553952,0
727,-122.3937126,47.5521979,0
728,-122.3936527,47.5543441,0
729,-122.2949226,47.6079892,0
730,-122.3815885,47.5538297,0
731,-122.38153,47.5556452,0
732,-122.3816358,47.5520399,0
733,-122.3553034,47.6883865,0
734,-122.3553026,47.6891231,0
735,-122.355291,47.6876646,0
736,-122.3472226,47.6883936,0
737,-122.347219,47.6891238,0
738,-122.2936518,47.607979,0
739,-122.3472188,47.6876657,0
740,-122.3364286,47.6887216,0
741,-122.3364442,47.6905097,0
742,-122.3365292,47.686915,0
743,-122.2774804,47.5274429,0
744,-122.2776898,47.527933,0
745,-122.2769644,47.5261227,0
746,-122.3135665,47.6356203,0
747,-122.3130621,47.6345944,0
748,-122.3135907,47.6359446,0
749,-122.3336794,47.6686847,0
750,-122.3336778,47.6679283,0
751,-122.3329883,47.6686827,0
752,-122.337635,47.6721912,0
753,-122.3356479,47.6736974,0
754,-122.3380293,47.6720352,0
755,-122.2926065,47.6079704,0
756,-122.4010345,47.6591558,0
757,-122.4008803,47.6576536,0
758,-122.4023998,47.6585326,0
759,-122.4007071,47.6594627,0
760,-122.4094015,47.6646376,0
761,-122.4105316,47.6648343,0
762,-122.4039432,47.6583248,0
763,-122.409314,47.6649358,0
764,-122.3020872,47.6561201,0
765,-122.3197379,47.5957282,0
766,-122.3240097,47.6185076,0
767,-122.3234501,47.6185503,0
768,-122.3252919,47.6184985,0
769,-122.3240103,47.6196687,0
770,-122.3234757,47.6198088,0
771,-122.3242656,47.6195737,0
772,-122.3252559,47.6263785,0
773,-122.3255972,47.6267529,0
774,-122.3259757,47.627137,0
775,-122.3266439,47.627823,0
776,-122.3265391,47.6269792,0
777,-122.3271919,47.6283698,0
778,-122.3290328,47.6254628,0
779,-122.2915414,47.6079617,0
780,-122.3243678,47.6309017,0
781,-122.3033398,47.5758794,0
782,-122.3033443,47.5750783,0
783,-122.3033397,47.5767062,0
784,-122.290491,47.6079498,0
785,-122.3133916,47.575988,0
786,-122.3134079,47.5751127,0
787,-122.3133744,47.576867,0
788,-122.2967434,47.5759236,0
789,-122.2967756,47.5757009,0
790,-122.2965986,47.5763641,0
791,-122.3800016,47.6868469,0
792,-122.3810794,47.6868413,0
793,-122.3789506,47.6868536,0
794,-122.380013,47.6906083,0
795,-122.3810929,47.6906083,0
796,-122.3789587,47.6906093,0
797,-122.2566412,47.5154769,0
798,-122.319877,47.5958772,0
799,-122.3210442,47.595834,0
800,-122.3342142,47.7250288,0
801,-122.3342231,47.7257672,0
802,-122.3341993,47.7243258,0
803,-122.289432,47.6079442,0
804,-122.3289153,47.7249944,0
805,-122.328899,47.726115,0
806,-122.328915,47.723164,0
807,-122.355543,47.7255069,0
808,-122.3555484,47.7263741,0
809,-122.3555442,47.7250515,0
810,-122.40097,47.6411598,0
811,-122.400974,47.6405335,0
812,-122.4009777,47.6431647,0
813,-122.3568994,47.6414286,0
814,-122.3574191,47.64143,0
815,-122.3560697,47.641431,0
816,-122.3569131,47.6395872,0
817,-122.2894054,47.6092658,0
818,-122.3662658,47.6414159,0
819,-122.36626,47.6420278,0
820,-122.3662747,47.6407073,0
821,-122.3929834,47.6411581,0
822,-122.3929715,47.6423197,0
823,-122.3929996,47.6400187,0
824,-122.4009854,47.6395518,0
825,-122.2876405,47.6007939,0
826,-122.2875181,47.6017259,0
827,-122.288819,47.5991219,0
828,-122.330626,47.6090382,0
829,-122.3298023,47.6093695,0
830,-122.329987,47.6130348,0
831,-122.3289162,47.6134803,0
832,-122.2909656,47.7264545,0
833,-122.2910741,47.7267139,0
834,-122.2909058,47.7257453,0
835,-122.2922803,47.7283194,0
