Node_ID,Lon,Lat,Tract_Node
107,-122.458461,37.7752457,0
108,-122.4583894,37.7742984,0
109,-122.4187422,37.7730378,0
110,-122.4186311,37.7728419,0
111,-122.419672,37.772303,0
112,-122.4203517,37.7717645,0
113,-122.4201964,37.7704197,0
114,-122.4210424,37.772375,0
115,-122.4210849,37.7716782,0
116,-122.4201763,37.7701263,0
117,-122.4198591,37.7703896,0
118,-122.438291,37.766726,0
119,-122.4373166,37.7672328,0
120,-122.4394339,37.7666178,0
121,-122.474722,37.7195545,0
122,-122.475137,37.7203963,0
123,-122.4750912,37.7211045,0
124,-122.4753602,37.7209974,0
125,-122.4750617,37.7215962,0
126,-122.4749099,37.7249145,0
127,-122.4747764,37.7269199,0
128,-122.4750515,37.7269885,0
129,-122.4750476,37.7268653,0
130,-122.47538,37.7270081,0
131,-122.4772578,37.763567,0
132,-122.4771045,37.7617533,0
133,-122.4770953,37.7617056,0
134,-122.4770866,37.7616459,0
135,-122.4769002,37.7598411,0
136,-122.4767692,37.7579809,0
137,-122.4766401,37.7561098,0
138,-122.476506,37.7542426,0
139,-122.4763768,37.7523783,0
140,-122.476246,37.7505174,0
141,-122.4761183,37.74865,0
142,-122.4759876,37.7467871,0
143,-122.475723,37.7430548,0
144,-122.4756078,37.7430602,0
145,-122.4756285,37.741188,0
146,-122.4767851,37.743008,0
147,-122.4754991,37.739324,0
148,-122.4753787,37.7393284,0
149,-122.4765247,37.739278,0
150,-122.4753835,37.7374593,0
151,-122.4752297,37.7347307,0
152,-122.4751988,37.7345576,0
153,-122.4771124,37.7347212,0
154,-122.4750357,37.7324922,0
155,-122.4749083,37.7324357,0
156,-122.4753802,37.7326453,0
157,-122.4749363,37.731082,0
158,-122.4749344,37.728903,0
159,-122.4750368,37.7272933,0
160,-122.4751062,37.7256846,0
161,-122.4751954,37.7198333,0
162,-122.4726925,37.7171268,0
163,-122.4703659,37.7148515,0
164,-122.470828,37.715333,0
165,-122.4697766,37.7142914,0
166,-122.4689151,37.7142649,0
167,-122.4780513,37.7765976,0
168,-122.4791209,37.7765492,0
169,-122.476981,37.7766462,0
170,-122.437662,37.7436644,0
171,-122.4400678,37.7453178,0
172,-122.4359136,37.7401807,0
173,-122.4363846,37.7392619,0
174,-122.4234451,37.7417058,0
175,-122.4232269,37.7423027,0
176,-122.4223736,37.7417631,0
177,-122.4220908,37.7422007,0
178,-122.4228477,37.7410297,0
179,-122.4672779,37.7622008,0
180,-122.468348,37.7621535,0
181,-122.4780909,37.7617101,0
182,-122.4791608,37.7616591,0
183,-122.4802326,37.7616161,0
184,-122.4813018,37.761517,0
185,-122.4823741,37.7614697,0
186,-122.480225,37.7615086,0
187,-122.484514,37.7613752,0
188,-122.4854659,37.7613331,0
189,-122.4841569,37.761391,0
190,-122.4877288,37.7612315,0
191,-122.487823,37.7612275,0
192,-122.486658,37.7612805,0
193,-122.4888007,37.7611859,0
194,-122.4892248,37.7611671,0
195,-122.4898745,37.7611384,0
196,-122.4909455,37.7610911,0
197,-122.4920123,37.7610441,0
198,-122.4923094,37.7610309,0
199,-122.494161,37.7609491,0
200,-122.4947226,37.7609243,0
201,-122.4938437,37.7609631,0
202,-122.4952321,37.7609018,0
203,-122.4956897,37.7608816,0
204,-122.4973725,37.7608073,0
205,-122.4972121,37.7608144,0
206,-122.498446,37.7607599,0
207,-122.498705,37.7607485,0
208,-122.4995172,37.7607126,0
209,-122.5005867,37.7606642,0
210,-122.5016602,37.760618,0
211,-122.5018998,37.7606074,0
212,-122.5038035,37.7605233,0
213,-122.5048743,37.760476,0
214,-122.5034861,37.7605373,0
215,-122.5051737,37.7604628,0
216,-122.5070168,37.7603814,0
217,-122.506734,37.7603939,0
218,-122.5080905,37.760334,0
219,-122.4656806,37.7547232,0
220,-122.46555,37.752856,0
221,-122.5091597,37.7602868,0
222,-122.5092904,37.7621528,0
223,-122.5090249,37.7584234,0
224,-122.5094083,37.7602758,0
225,-122.4658109,37.7565868,0
226,-122.4651297,37.7622311,0
227,-122.4640601,37.7622783,0
228,-122.4662023,37.7621837,0
229,-122.4045401,37.7442984,0
230,-122.4049265,37.7436924,0
231,-122.4008266,37.7888257,0
232,-122.3998131,37.7880116,0
233,-122.4005089,37.7874553,0
234,-122.3975766,37.7897816,0
235,-122.3982588,37.786773,0
236,-122.3967285,37.785549,0
237,-122.3957817,37.7863096,0
238,-122.395178,37.7843129,0
239,-122.3963016,37.7834257,0
240,-122.3941697,37.7835224,0
241,-122.3940468,37.7852059,0
242,-122.39362,37.7830916,0
243,-122.3896767,37.7799221,0
244,-122.3927775,37.7788654,0
245,-122.3897575,37.7812476,0
246,-122.4148809,37.8035415,0
247,-122.4159839,37.8043654,0
248,-122.4137205,37.8027514,0
249,-122.4198179,37.8029189,0
250,-122.4196302,37.8019952,0
251,-122.4200106,37.8038867,0
252,-122.4280391,37.8018653,0
253,-122.4278519,37.8009432,0
254,-122.428229,37.8028002,0
255,-122.4362626,37.8008199,0
256,-122.436591,37.8024385,0
257,-122.4360753,37.7998962,0
258,-122.4428642,37.7999809,0
259,-122.4426765,37.7990558,0
260,-122.4430541,37.8009167,0
261,-122.4793955,37.7346288,0
262,-122.4801553,37.7345953,0
263,-122.394857,37.7652461,0
264,-122.3947445,37.7639801,0
265,-122.3949409,37.766165,0
266,-122.404509,37.7646654,0
267,-122.404633,37.7659639,0
268,-122.4113499,37.764255,0
269,-122.4103829,37.7643089,0
270,-122.4123016,37.7641968,0
271,-122.413002,37.7640997,0
272,-122.4136035,37.7638256,0
273,-122.4128938,37.7628781,0
274,-122.4131001,37.7650766,0
275,-122.4151738,37.7637018,0
276,-122.4162492,37.763634,0
277,-122.4152711,37.7647131,0
278,-122.415024,37.7621085,0
279,-122.4173491,37.7635718,0
280,-122.4185035,37.7634988,0
281,-122.4171965,37.7619709,0
282,-122.4175037,37.7651935,0
283,-122.4195294,37.7634379,0
284,-122.4196893,37.765052,0
285,-122.4763908,37.7542485,0
286,-122.4204382,37.7633833,0
287,-122.4194651,37.7627117,0
288,-122.4217399,37.7633052,0
289,-122.422699,37.763243,0
290,-122.421886,37.764917,0
291,-122.4216433,37.7616965,0
292,-122.4230912,37.7632197,0
293,-122.42391,37.763168,0
294,-122.4240075,37.7631625,0
295,-122.4239149,37.7623577,0
296,-122.42617,37.7630289,0
297,-122.427167,37.762973,0
298,-122.426319,37.7630207,0
299,-122.4285271,37.7628968,0
300,-122.4775663,37.7541945,0
301,-122.4401852,37.7621949,0
302,-122.4396156,37.7622292,0
303,-122.4786369,37.7541484,0
304,-122.4433587,37.7620016,0
305,-122.4442481,37.7619538,0
306,-122.4453093,37.7618829,0
307,-122.4491373,37.7616465,0
308,-122.450598,37.761565,0
309,-122.4478031,37.7617297,0
310,-122.451978,37.7614878,0
311,-122.4521158,37.7621767,0
312,-122.394502,37.7873202,0
313,-122.3939349,37.7868664,0
314,-122.3936309,37.7879982,0
315,-122.3978715,37.7846773,0
316,-122.3972153,37.7852044,0
317,-122.4797079,37.7541023,0
318,-122.4004119,37.7826764,0
319,-122.399075,37.7837267,0
320,-122.4012027,37.7820463,0
321,-122.4006212,37.7815816,0
322,-122.403431,37.7802882,0
323,-122.4049417,37.7814932,0
324,-122.4028541,37.779833,0
325,-122.4044701,37.7794651,0
326,-122.4061601,37.77809,0
327,-122.4060691,37.7781618,0
328,-122.406452,37.7778595,0
329,-122.406744,37.7776285,0
330,-122.4070353,37.777399,0
331,-122.408401,37.776321,0
332,-122.407854,37.7767525,0
333,-122.4089666,37.775876,0
334,-122.4100831,37.7749925,0
335,-122.4090894,37.774201,0
336,-122.4116275,37.773773,0
337,-122.4131528,37.7749999,0
338,-122.4122354,37.773293,0
339,-122.4128343,37.7728201,0
340,-122.4127831,37.7727796,0
341,-122.4140462,37.7718632,0
342,-122.4149972,37.7726292,0
343,-122.4124782,37.7706444,0
344,-122.4150033,37.7708952,0
345,-122.4132978,37.7724532,0
346,-122.4155697,37.7696315,0
347,-122.4154813,37.7669359,0
348,-122.4153319,37.7653261,0
349,-122.4156342,37.7685357,0
350,-122.413139,37.765454,0
351,-122.4164113,37.7652589,0
352,-122.4160992,37.7620369,0
353,-122.414863,37.7605046,0
354,-122.414719,37.7589063,0
355,-122.4145631,37.7573041,0
356,-122.4144003,37.7557072,0
357,-122.4142558,37.7541026,0
358,-122.4807791,37.7540551,0
359,-122.4141024,37.7525057,0
360,-122.4130129,37.7525713,0
361,-122.4151887,37.7524404,0
362,-122.4139499,37.7509102,0
363,-122.4137963,37.7493025,0
364,-122.413748,37.7488179,0
365,-122.4136747,37.7482144,0
366,-122.4137007,37.7483083,0
367,-122.413571,37.747171,0
368,-122.4114998,37.7482609,0
369,-122.4135351,37.7467751,0
370,-122.413376,37.745149,0
371,-122.4132961,37.7441597,0
372,-122.410072,37.7430201,0
373,-122.390321,37.7881515,0
374,-122.3918607,37.7893887,0
375,-122.3894308,37.7888522,0
376,-122.3887838,37.786927,0
377,-122.392077,37.7867713,0
378,-122.3974,37.7825562,0
379,-122.4818518,37.7540079,0
380,-122.3983653,37.781794,0
381,-122.399635,37.7807911,0
382,-122.4023944,37.7786114,0
383,-122.4029704,37.7781564,0
384,-122.4046343,37.7768423,0
385,-122.4049117,37.7766225,0
386,-122.4054899,37.7761665,0
387,-122.406308,37.7755198,0
388,-122.4068387,37.7751007,0
389,-122.4085358,37.7737601,0
390,-122.408464,37.7737039,0
391,-122.4086324,37.7736838,0
392,-122.4100831,37.7725377,0
393,-122.4106972,37.7730184,0
394,-122.410688,37.7720599,0
395,-122.4112871,37.7715867,0
396,-122.4097443,37.7703545,0
397,-122.4130764,37.7700987,0
398,-122.4829214,37.7539607,0
399,-122.4114831,37.7698632,0
400,-122.4131775,37.769948,0
401,-122.4134028,37.7694747,0
402,-122.4134569,37.7692173,0
403,-122.4108819,37.7693352,0
404,-122.413367,37.7695773,0
405,-122.4132595,37.7667359,0
406,-122.4131886,37.7659979,0
407,-122.4132915,37.7670685,0
408,-122.4128321,37.7622297,0
409,-122.4127779,37.7616123,0
410,-122.4126835,37.7606365,0
411,-122.4125298,37.759035,0
412,-122.4123782,37.7574362,0
413,-122.4126291,37.760073,0
414,-122.4122259,37.7558377,0
415,-122.4120734,37.7542382,0
416,-122.4118957,37.7526421,0
417,-122.4117672,37.7510425,0
418,-122.4109823,37.7526963,0
419,-122.4115088,37.7483548,0
420,-122.4105635,37.7482809,0
421,-122.4064101,37.7866404,0
422,-122.4062464,37.785774,0
423,-122.4048551,37.7868355,0
424,-122.4097,37.7862213,0
425,-122.4089543,37.7863178,0
426,-122.4146346,37.7855995,0
427,-122.4148222,37.7865291,0
428,-122.4129919,37.7858081,0
429,-122.416281,37.7853905,0
430,-122.4709958,37.7845276,0
431,-122.4720688,37.7844788,0
432,-122.4160916,37.7844547,0
433,-122.4179243,37.7851818,0
434,-122.4181115,37.7861108,0
435,-122.4195701,37.7849729,0
436,-122.4197566,37.7859027,0
437,-122.4193813,37.7840364,0
438,-122.4213272,37.7847494,0
439,-122.4212116,37.7847642,0
440,-122.4211432,37.7838112,0
441,-122.4839915,37.7539135,0
442,-122.4309344,37.783526,0
443,-122.4311198,37.7844422,0
444,-122.439275,37.7824675,0
445,-122.4394394,37.7832528,0
446,-122.4289731,37.7675838,0
447,-122.4290293,37.767538,0
448,-122.42868,37.7645058,0
449,-122.429441,37.7644586,0
450,-122.4286114,37.7645105,0
451,-122.4283911,37.7612812,0
452,-122.430598,37.7611664,0
453,-122.4261652,37.7614218,0
454,-122.4850639,37.7538663,0
455,-122.4274487,37.7517033,0
456,-122.4285479,37.751637,0
457,-122.4263318,37.7517703,0
458,-122.3911917,37.7705805,0
459,-122.3895885,37.7706766,0
460,-122.4699247,37.7845762,0
461,-122.4861351,37.7538191,0
462,-122.3997903,37.7662543,0
463,-122.4007557,37.7661971,0
464,-122.3988252,37.766312,0
465,-122.4872072,37.7537718,0
466,-122.4535327,37.7643994,0
467,-122.4542397,37.7643085,0
468,-122.4525891,37.7645182,0
469,-122.421764,37.7716371,0
470,-122.4225415,37.7715956,0
471,-122.4214242,37.7726665,0
472,-122.4218724,37.7730339,0
473,-122.4882786,37.7537246,0
474,-122.4721618,37.7237556,0
475,-122.4719979,37.7268149,0
476,-122.4893514,37.7536773,0
477,-122.4887627,37.7761118,0
478,-122.4898346,37.7760632,0
479,-122.4876888,37.7761606,0
480,-122.4904227,37.7536301,0
481,-122.4864249,37.7425834,0
482,-122.4874958,37.7425362,0
483,-122.4853511,37.7426307,0
484,-122.4861644,37.7388571,0
485,-122.4850899,37.738904,0
486,-122.4872352,37.7388103,0
487,-122.4238377,37.7615638,0
488,-122.4237433,37.7615706,0
489,-122.42369,37.759966,0
490,-122.425025,37.761491,0
491,-122.4235396,37.7583673,0
492,-122.4234506,37.7575649,0
493,-122.4233586,37.7575702,0
494,-122.4234451,37.758373,0
495,-122.423215,37.755971,0
496,-122.4232831,37.7567759,0
497,-122.4232234,37.7551674,0
498,-122.4230705,37.7535669,0
499,-122.423062,37.754375,0
500,-122.4231381,37.7551725,0
501,-122.422927,37.751975,0
502,-122.4228345,37.7519806,0
503,-122.4239945,37.7519118,0
504,-122.4227756,37.7503756,0
505,-122.422622,37.7487695,0
506,-122.4225503,37.7480778,0
507,-122.4914926,37.753583,0
508,-122.4224487,37.7471789,0
509,-122.4223614,37.7463765,0
510,-122.4222584,37.7463831,0
511,-122.422332,37.747187,0
512,-122.4224187,37.7479469,0
513,-122.4224523,37.7480915,0
514,-122.4202864,37.7480611,0
515,-122.492565,37.7535328,0
516,-122.4280145,37.7850444,0
517,-122.4299332,37.7848079,0
518,-122.4285434,37.7876523,0
519,-122.4268998,37.7878612,0
520,-122.4287315,37.7885845,0
521,-122.4303739,37.7883758,0
522,-122.4300072,37.7949074,0
523,-122.4316509,37.794698,0
524,-122.428363,37.7951168,0
525,-122.4311406,37.8005245,0
526,-122.4327857,37.800315,0
527,-122.4318761,37.8042494,0
528,-122.4337435,37.805032,0
529,-122.4317257,37.8035017,0
530,-122.445834,37.734863,0
531,-122.4453998,37.734547,0
532,-122.4464295,37.7356085,0
533,-122.4936375,37.7534884,0
534,-122.4931444,37.7319426,0
535,-122.4923034,37.7319795,0
536,-122.4936608,37.7319199,0
537,-122.4059505,37.7823152,0
538,-122.4062888,37.7828917,0
539,-122.4064956,37.7827293,0
540,-122.405008,37.7815465,0
541,-122.4947088,37.7534412,0
542,-122.4153843,37.7748526,0
543,-122.4149212,37.7744848,0
544,-122.4165917,37.7739012,0
545,-122.4161272,37.7735327,0
546,-122.4171256,37.7743254,0
547,-122.4216878,37.7428241,0
548,-122.4214934,37.7431248,0
549,-122.4220187,37.7423122,0
550,-122.4206657,37.752111,0
551,-122.4195565,37.7521807,0
552,-122.4205077,37.750513,0
553,-122.4215958,37.7520551,0
554,-122.4208231,37.7537023,0
555,-122.420921,37.7553063,0
556,-122.422044,37.76654,0
557,-122.422853,37.764859,0
558,-122.420901,37.764977,0
559,-122.4221382,37.7674601,0
560,-122.4223678,37.7698737,0
561,-122.422636,37.7723984,0
562,-122.4673001,37.7277615,0
563,-122.4672248,37.7276879,0
564,-122.495167,37.753421,0
565,-122.4677438,37.7283235,0
566,-122.4953214,37.7534142,0
567,-122.4725001,37.7431967,0
568,-122.4735584,37.7431501,0
569,-122.4713763,37.7432461,0
570,-122.4951906,37.7515479,0
571,-122.4722386,37.7394651,0
572,-122.4732986,37.7394194,0
573,-122.4711006,37.7395174,0
574,-122.4957779,37.753394,0
575,-122.4748383,37.7767434,0
576,-122.4759083,37.7766949,0
577,-122.4968507,37.7533468,0
578,-122.4737141,37.7767944,0
579,-122.420128,37.761789,0
580,-122.420813,37.761747,0
581,-122.4193819,37.7618405,0
582,-122.3996112,37.7913319,0
583,-122.4007726,37.7911821,0
584,-122.4009593,37.7921162,0
585,-122.4001553,37.7912559,0
586,-122.4005888,37.7902502,0
587,-122.404059,37.7907655,0
588,-122.4024099,37.7909791,0
589,-122.4042334,37.7917031,0
590,-122.4055991,37.7905698,0
591,-122.4071243,37.7903759,0
592,-122.4088057,37.7901622,0
593,-122.4087612,37.7901678,0
594,-122.4104533,37.7899531,0
595,-122.4088536,37.7901561,0
596,-122.4120997,37.7897443,0
597,-122.4122872,37.7906745,0
598,-122.4137429,37.7895358,0
599,-122.4135549,37.7886026,0
600,-122.4153867,37.7893258,0
601,-122.4155747,37.7902567,0
602,-122.4170349,37.789115,0
603,-122.4168465,37.7881845,0
604,-122.4186753,37.7889065,0
605,-122.4188637,37.7898381,0
606,-122.4203209,37.7886974,0
607,-122.4201333,37.7877669,0
608,-122.4979231,37.7532995,0
609,-122.4205089,37.7896296,0
610,-122.4220776,37.7884739,0
611,-122.4219635,37.7884892,0
612,-122.4218834,37.7875439,0
613,-122.4236097,37.7882794,0
614,-122.423798,37.7892115,0
615,-122.4252531,37.7880705,0
616,-122.4250653,37.7871398,0
617,-122.4318313,37.7872345,0
618,-122.4316435,37.7863033,0
619,-122.4320179,37.7881668,0
620,-122.4316553,37.7872548,0
621,-122.4334764,37.7870253,0
622,-122.4332878,37.786095,0
623,-122.4336641,37.7879576,0
624,-122.43512,37.7868155,0
625,-122.4367633,37.7866062,0
626,-122.4384077,37.7863967,0
627,-122.4400306,37.7861901,0
628,-122.4402181,37.7871213,0
629,-122.443387,37.7857655,0
630,-122.4417453,37.7859726,0
631,-122.4989938,37.7532523,0
632,-122.4524205,37.7636788,0
633,-122.4522533,37.7628529,0
634,-122.4324231,37.7276851,0
635,-122.4329355,37.7271838,0
636,-122.43181,37.7282452,0
637,-122.4365259,37.730439,0
638,-122.435671,37.7307208,0
639,-122.4911766,37.7797414,0
640,-122.4901037,37.7797904,0
641,-122.4909075,37.7760146,0
642,-122.4919782,37.7759661,0
643,-122.500064,37.7532051,0
644,-122.4885672,37.742489,0
645,-122.4896417,37.7424416,0
646,-122.4022848,37.7699849,0
647,-122.4030693,37.7698379,0
648,-122.4017216,37.7661396,0
649,-122.4027193,37.7660801,0
650,-122.5011364,37.7531579,0
651,-122.5069699,37.7417305,0
652,-122.5069564,37.7416159,0
653,-122.5072137,37.7435376,0
654,-122.5066893,37.7398173,0
655,-122.5064642,37.7379584,0
656,-122.5067422,37.7402742,0
657,-122.5063394,37.7370289,0
658,-122.5054483,37.7380033,0
659,-122.5061475,37.7355774,0
660,-122.5102903,37.7639482,0
661,-122.5103653,37.7662777,0
662,-122.5102616,37.7665706,0
663,-122.5104595,37.7649768,0
664,-122.5112585,37.7751035,0
665,-122.5113811,37.7751186,0
666,-122.5116715,37.7764477,0
667,-122.510188,37.7751335,0
668,-122.5091764,37.7584149,0
669,-122.5086993,37.7546963,0
670,-122.5089379,37.7565548,0
671,-122.5084523,37.7528354,0
672,-122.5082075,37.7509738,0
673,-122.50796,37.7491171,0
674,-122.5077128,37.7472541,0
675,-122.5022081,37.7531106,0
676,-122.4704392,37.710659,0
677,-122.4710829,37.7106588,0
678,-122.4711665,37.7125409,0
679,-122.3997861,37.7138597,0
680,-122.3990089,37.7149943,0
681,-122.4298972,37.7088798,0
682,-122.4302534,37.7095179,0
683,-122.424729,37.7353896,0
684,-122.4248196,37.7352719,0
685,-122.4244949,37.7360057,0
686,-122.5032804,37.7530634,0
687,-122.4234665,37.7792164,0
688,-122.4233714,37.7787484,0
689,-122.4357917,37.798494,0
690,-122.4356973,37.7980274,0
691,-122.4358861,37.7989608,0
692,-122.5043519,37.7530161,0
693,-122.3884479,37.7429869,0
694,-122.390328,37.744046,0
695,-122.3880405,37.7427493,0
696,-122.394093,37.736729,0
697,-122.3951557,37.7373323,0
698,-122.392214,37.735661,0
699,-122.3946658,37.736107,0
700,-122.3956988,37.7367058,0
701,-122.3927892,37.7350497,0
702,-122.5054221,37.752969,0
703,-122.5064939,37.7529217,0
704,-122.5075662,37.7528744,0
705,-122.4464564,37.7610952,0
706,-122.446654,37.7615669,0
707,-122.4463696,37.7604226,0
708,-122.446953,37.76017,0
709,-122.4484847,37.7590499,0
710,-122.4479401,37.7591246,0
711,-122.4524623,37.7582308,0
712,-122.4481654,37.7578284,0
713,-122.4490804,37.7471022,0
714,-122.4495208,37.7466155,0
715,-122.4508255,37.745899,0
716,-122.4507583,37.7457663,0
717,-122.4517243,37.7456064,0
718,-122.4704505,37.7769424,0
719,-122.4693775,37.7769911,0
720,-122.4314161,37.7310141,0
721,-122.4312255,37.7306067,0
722,-122.4297837,37.731465,0
723,-122.4308455,37.7318392,0
724,-122.4736636,37.7214096,0
725,-122.4745384,37.7212419,0
726,-122.4726145,37.7185356,0
727,-122.4726602,37.7180455,0
728,-122.4071777,37.7821926,0
729,-122.4087215,37.7809779,0
730,-122.4666681,37.7272234,0
731,-122.466097,37.7267844,0
732,-122.5057097,37.7417338,0
733,-122.5046382,37.741781,0
734,-122.506688,37.7416908,0
735,-122.5043749,37.7380507,0
736,-122.5052774,37.7355655,0
737,-122.5052646,37.7353815,0
738,-122.5053175,37.7361365,0
739,-122.5083196,37.7790239,0
740,-122.5093885,37.7789763,0
741,-122.5072489,37.7790715,0
742,-122.5080434,37.7752317,0
743,-122.506973,37.7752808,0
744,-122.5091152,37.7751826,0
745,-122.402861,37.7533449,0
746,-122.405894,37.7617853,0
747,-122.4073218,37.7529136,0
748,-122.4064128,37.7529841,0
749,-122.4082139,37.7528599,0
750,-122.4091488,37.7528057,0
751,-122.4100892,37.7527504,0
752,-122.4162818,37.7523747,0
753,-122.416129,37.7507783,0
754,-122.4173739,37.752309,0
755,-122.4164345,37.753977,0
756,-122.4184634,37.7522435,0
757,-122.4183106,37.7506461,0
758,-122.4186155,37.7538439,0
759,-122.4240568,37.7373676,0
760,-122.4240619,37.7372773,0
761,-122.4250952,37.7518446,0
762,-122.431877,37.7514368,0
763,-122.4341088,37.7512993,0
764,-122.4296589,37.7515702,0
765,-122.4239666,37.7388566,0
766,-122.370158,37.7288235,0
767,-122.372006,37.729874,0
768,-122.486364,37.7875675,0
769,-122.487436,37.7875191,0
770,-122.485295,37.7876159,0
771,-122.4855484,37.7762576,0
772,-122.4866188,37.7762092,0
773,-122.4844774,37.7763062,0
774,-122.4818932,37.7324369,0
775,-122.4827723,37.7323983,0
776,-122.4810108,37.7324757,0
777,-122.4832129,37.7427248,0
778,-122.4842802,37.7426778,0
779,-122.4821422,37.742772,0
780,-122.4208899,37.7440583,0
781,-122.4558043,37.7640802,0
782,-122.447672,37.710749,0
783,-122.4483027,37.7104128,0
784,-122.446383,37.711436,0
785,-122.4522389,37.7140446,0
786,-122.4526254,37.7136736,0
787,-122.4516514,37.7146848,0
788,-122.4029913,37.8021689,0
789,-122.403175,37.8031053,0
790,-122.4715248,37.7768937,0
791,-122.4192566,37.8001394,0
792,-122.4194425,37.8010682,0
793,-122.419065,37.7992051,0
794,-122.4243,37.7994766,0
795,-122.4241227,37.7985421,0
796,-122.4258327,37.7992811,0
797,-122.4260214,37.8002147,0
798,-122.427473,37.7990728,0
799,-122.4272876,37.7981396,0
800,-122.4276625,37.800006,0
801,-122.4355088,37.7970955,0
802,-122.442299,37.7971881,0
803,-122.4421107,37.7962559,0
804,-122.4424877,37.7981217,0
805,-122.4560749,37.711442,0
806,-122.4564707,37.7114127,0
807,-122.4560634,37.712321,0
808,-122.4560811,37.7140738,0
809,-122.456088,37.7149077,0
810,-122.456073,37.7132042,0
811,-122.4560959,37.7157364,0
812,-122.4561116,37.7174852,0
813,-122.456118,37.7182419,0
814,-122.456103,37.7166316,0
815,-122.456152,37.7200318,0
816,-122.45616,37.7218459,0
817,-122.4561405,37.7238756,0
818,-122.4586369,37.7325371,0
819,-122.4590806,37.7336354,0
820,-122.4586251,37.7311237,0
821,-122.4565443,37.7239636,0
822,-122.4571644,37.724099,0
823,-122.4652711,37.739733,0
824,-122.4652458,37.7396283,0
825,-122.4650396,37.7406481,0
826,-122.4662444,37.7392486,0
827,-122.466994,37.7680171,0
828,-122.4769161,37.7661172,0
829,-122.4664532,37.76636,0
830,-122.4773653,37.7663182,0
831,-122.4773112,37.7660633,0
832,-122.4782782,37.765927,0
833,-122.4824218,37.7667761,0
834,-122.4777656,37.7660306,0
835,-122.5008842,37.7648553,0
