O_ID,D_ID,OD_Number
10000036,10000146,5
10000036,10000147,4
10000036,10000148,7
10000036,10000151,135
10000036,10000152,15
10000036,10000154,69
10000036,10000155,17
10000036,10000158,25
10000036,10000161,43
10000036,10000162,4
10000036,10000163,6
10000036,10000164,1
10000036,10000165,2
10000036,10000166,5
10000036,10000167,1
10000036,10000169,13
10000036,10000170,2
10000036,10000171,2
10000036,10000172,1
10000036,10000175,4
10000036,10000176,1
10000036,10000178,3
10000036,10000179,4
10000036,10000180,1
10000036,10000181,4
10000036,10000183,1
10000036,10000184,5
10000036,10000186,1
10000036,10000191,4
10000036,10000192,2
10000036,10000193,3
10000037,10000006,2
10000037,10000007,8
10000037,10000008,1
10000037,10000010,1
10000037,10000011,5
10000037,10000014,1
10000037,10000015,2
10000037,10000016,2
10000037,10000018,5
10000037,10000019,1
10000037,10000020,3
10000037,10000021,4
10000037,10000024,1
10000037,10000025,1
10000037,10000026,2
10000037,10000027,1
10000037,10000028,3
10000037,10000029,1
10000037,10000030,2
10000037,10000031,5
10000037,10000032,6
10000037,10000033,14
10000037,10000034,3
10000037,10000035,5
10000037,10000036,2
10000037,10000037,26
10000037,10000042,2
10000037,10000043,1
10000037,10000044,1
10000037,10000048,50
10000037,10000050,4
10000037,10000051,19
10000037,10000052,7
10000037,10000053,1
10000037,10000054,1
10000037,10000060,1
10000037,10000062,2
10000037,10000064,1
10000037,10000069,2
10000037,10000071,2
10000037,10000072,2
10000037,10000073,7
10000037,10000074,4
10000037,10000076,3
10000037,10000077,29
10000037,10000078,1
10000037,10000079,115
10000037,10000080,6
10000037,10000081,23
10000037,10000082,2
10000037,10000088,2
10000037,10000093,1
10000037,10000096,11
10000037,10000097,1
10000037,10000100,4
10000037,10000101,3
10000037,10000103,2
10000037,10000104,1
10000037,10000106,2
10000037,10000107,7
10000037,10000108,2
10000037,10000109,3
10000037,10000110,1
10000037,10000111,4
10000037,10000112,1
10000037,10000113,2
10000037,10000114,5
10000037,10000115,3
10000037,10000118,3
10000037,10000125,3
10000037,10000126,2
10000037,10000128,3
10000037,10000130,4
10000037,10000131,3
10000037,10000133,1
10000037,10000136,7
10000037,10000139,30
10000037,10000140,68
10000037,10000141,17
10000037,10000143,48
10000037,10000144,316
10000037,10000145,9
10000037,10000147,2
10000037,10000148,1
10000037,10000149,1
10000037,10000151,184
10000037,10000152,11
10000037,10000153,4
10000037,10000154,95
10000037,10000155,12
10000037,10000158,40
10000037,10000159,1
10000037,10000160,1
10000037,10000161,56
10000037,10000162,5
10000037,10000163,5
10000037,10000164,2
10000037,10000165,2
10000037,10000166,2
10000037,10000168,1
10000037,10000169,23
10000037,10000171,2
10000037,10000172,9
10000037,10000175,2
10000037,10000176,4
10000037,10000178,2
10000037,10000179,1
10000037,10000180,2
10000037,10000181,3
10000037,10000184,7
10000037,10000186,4
10000037,10000187,1
10000037,10000188,1
10000037,10000190,1
10000037,10000191,6
10000037,10000193,2
10000038,10000000,1
10000038,10000003,1
10000038,10000004,4
10000038,10000007,2
10000038,10000008,4
10000038,10000010,1
10000038,10000011,10
10000038,10000013,1
10000038,10000015,1
10000038,10000016,1
10000038,10000018,3
10000038,10000020,8
10000038,10000021,3
10000038,10000022,1
10000038,10000024,1
10000038,10000027,1
10000038,10000028,1
10000038,10000030,1
10000038,10000031,1
10000038,10000033,17
10000038,10000035,5
10000038,10000036,1
10000038,10000037,1
10000038,10000038,30
10000038,10000040,1
10000038,10000048,32
10000038,10000049,1
10000038,10000050,5
10000038,10000051,9
10000038,10000052,1
10000038,10000053,2
10000038,10000054,1
10000038,10000062,1
10000038,10000065,3
10000038,10000066,3
10000038,10000067,2
10000038,10000071,4
10000038,10000072,2
10000038,10000073,5
10000038,10000075,3
10000038,10000076,5
10000038,10000077,19
10000038,10000078,8
10000038,10000079,95
10000038,10000080,4
10000038,10000081,31
10000038,10000084,1
10000038,10000085,3
10000038,10000086,4
10000038,10000087,1
10000038,10000091,1
10000038,10000093,4
10000038,10000094,2
10000038,10000095,3
10000038,10000096,12
10000038,10000099,1
10000038,10000100,1
10000038,10000101,3
10000038,10000102,2
10000038,10000104,1
10000038,10000106,4
10000038,10000107,2
10000038,10000109,2
10000038,10000111,3
10000038,10000112,2
10000038,10000113,2
10000038,10000114,2
10000038,10000115,6
10000038,10000116,1
10000038,10000117,3
10000038,10000123,1
10000038,10000125,2
10000038,10000126,3
10000038,10000128,3
10000038,10000130,7
10000038,10000131,4
10000038,10000135,1
10000038,10000136,18
10000038,10000137,2
10000038,10000139,22
10000038,10000140,46
10000038,10000141,18
10000038,10000143,52
10000038,10000144,269
10000038,10000145,3
10000038,10000147,8
10000038,10000148,3
10000038,10000150,2
10000038,10000151,190
10000038,10000152,8
10000038,10000153,1
10000038,10000154,62
10000038,10000155,11
10000038,10000158,26
10000038,10000159,1
10000038,10000160,1
10000038,10000161,59
10000038,10000162,2
10000038,10000163,1
10000038,10000165,2
10000038,10000166,3
10000038,10000169,14
10000038,10000170,1
10000038,10000171,1
10000038,10000172,6
10000038,10000174,4
10000038,10000175,1
10000038,10000176,2
10000038,10000178,1
10000038,10000179,3
10000038,10000180,2
10000038,10000181,2
10000038,10000183,2
10000038,10000184,1
10000038,10000185,3
10000038,10000187,1
10000038,10000190,3
10000038,10000191,1
10000038,10000193,2
10000039,10000003,1
10000039,10000004,2
10000039,10000006,2
10000039,10000007,4
10000039,10000008,4
10000039,10000011,26
10000039,10000012,1
10000039,10000014,2
10000039,10000015,1
10000039,10000016,1
10000039,10000019,1
10000039,10000020,6
10000039,10000021,2
10000039,10000022,3
10000039,10000026,4
10000039,10000029,2
10000039,10000030,2
10000039,10000031,3
10000039,10000033,14
10000039,10000034,6
10000039,10000035,7
10000039,10000036,3
10000039,10000037,4
10000039,10000038,1
10000039,10000039,36
10000039,10000042,1
10000039,10000048,27
10000039,10000050,11
10000039,10000051,15
10000039,10000052,3
10000039,10000053,2
10000039,10000054,1
10000039,10000056,1
10000039,10000057,1
10000039,10000058,2
10000039,10000060,4
10000039,10000066,1
10000039,10000067,1
10000039,10000068,3
10000039,10000070,1
10000039,10000071,3
10000039,10000072,7
10000039,10000073,11
10000039,10000076,2
10000039,10000077,33
10000039,10000078,11
10000039,10000079,119
10000039,10000080,15
10000039,10000081,20
10000039,10000082,4
10000039,10000083,3
10000039,10000084,1
10000039,10000085,1
10000039,10000086,3
10000039,10000093,7
10000039,10000095,1
10000039,10000096,15
10000039,10000097,1
10000039,10000098,1
10000039,10000100,1
10000039,10000103,3
10000039,10000104,2
10000039,10000106,3
10000039,10000107,4
10000039,10000108,4
10000039,10000109,1
10000039,10000110,6
10000039,10000114,7
10000039,10000115,10
10000039,10000116,2
10000039,10000117,22
10000039,10000118,4
10000039,10000119,2
10000039,10000120,11
10000039,10000121,1
10000039,10000125,10
10000039,10000126,4
10000039,10000127,2
10000039,10000128,1
10000039,10000129,4
10000039,10000130,11
10000039,10000131,1
10000039,10000133,3
10000039,10000134,3
10000039,10000136,13
10000039,10000139,27
10000039,10000140,76
10000039,10000141,10
10000039,10000142,1
10000039,10000143,40
10000039,10000144,340
10000039,10000145,15
10000039,10000146,4
10000039,10000147,7
10000039,10000148,3
10000039,10000149,1
10000039,10000151,186
10000039,10000152,13
10000039,10000153,1
10000039,10000154,80
10000039,10000155,14
10000039,10000158,28
10000039,10000159,1
10000039,10000160,2
10000039,10000161,43
10000039,10000162,5
10000039,10000163,3
10000039,10000164,6
10000039,10000165,4
10000039,10000166,7
10000039,10000168,2
10000039,10000169,16
10000039,10000170,2
10000039,10000171,1
10000039,10000172,1
10000039,10000174,5
10000039,10000175,4
10000039,10000176,1
10000039,10000177,3
10000039,10000178,1
10000039,10000179,3
10000039,10000180,2
10000039,10000181,2
10000039,10000183,2
10000039,10000184,1
10000039,10000185,10
10000039,10000186,1
10000039,10000187,6
10000039,10000190,2
10000039,10000191,8
10000039,10000192,1
10000040,10000003,2
10000040,10000004,2
10000040,10000007,5
10000040,10000008,3
10000040,10000010,1
10000040,10000011,4
10000040,10000012,1
10000040,10000013,2
10000040,10000015,1
10000040,10000018,1
10000040,10000020,5
10000040,10000021,1
10000040,10000022,1
10000040,10000024,2
10000040,10000030,1
10000040,10000031,1
10000040,10000033,8
10000040,10000035,1
10000040,10000040,30
10000040,10000042,4
10000040,10000043,2
10000040,10000048,10
10000040,10000050,1
10000040,10000051,2
10000040,10000052,2
10000040,10000060,1
10000040,10000064,1
10000040,10000067,2
10000040,10000068,2
10000040,10000069,1
10000040,10000071,2
10000040,10000073,3
10000040,10000076,5
10000040,10000077,10
10000040,10000078,1
10000040,10000079,55
10000040,10000080,4
10000040,10000081,13
10000040,10000082,1
10000040,10000086,3
10000040,10000087,1
10000040,10000090,1
10000040,10000093,1
10000040,10000095,5
10000040,10000096,11
10000040,10000098,2
10000040,10000101,4
10000040,10000107,2
10000040,10000108,2
10000040,10000109,8
10000040,10000110,3
10000040,10000111,1
10000040,10000113,2
10000040,10000114,1
10000040,10000115,2
10000040,10000117,5
10000040,10000118,3
10000040,10000120,3
10000040,10000123,3
10000040,10000125,2
10000040,10000126,1
10000040,10000129,1
10000040,10000130,1
10000040,10000131,2
10000040,10000135,1
10000040,10000136,3
10000040,10000137,1
10000040,10000139,15
10000040,10000140,34
10000040,10000141,4
10000040,10000143,33
10000040,10000144,170
10000040,10000145,6
10000040,10000147,6
10000040,10000148,2
10000040,10000149,1
10000040,10000151,110
10000040,10000152,8
10000040,10000153,1
10000040,10000154,55
10000040,10000155,16
10000040,10000157,2
10000040,10000158,12
10000040,10000161,40
10000040,10000164,1
10000040,10000166,2
10000040,10000167,1
10000040,10000168,1
10000040,10000169,9
10000040,10000178,4
10000040,10000179,4
10000040,10000181,2
10000040,10000183,1
10000040,10000185,3
10000040,10000186,1
10000040,10000190,1
10000040,10000191,4
10000040,10000192,4
10000041,10000004,1
10000041,10000006,2
10000041,10000007,1
10000041,10000008,2
10000041,10000011,20
10000041,10000013,1
10000041,10000016,1
10000041,10000018,3
10000041,10000020,5
10000041,10000021,3
10000041,10000023,1
10000041,10000024,4
10000041,10000025,1
10000041,10000026,4
10000041,10000028,1
10000041,10000030,7
10000041,10000031,8
10000041,10000033,9
10000041,10000034,3
10000041,10000035,4
10000041,10000036,1
10000041,10000038,1
10000041,10000040,1
10000041,10000041,52
10000041,10000042,2
10000041,10000043,3
10000041,10000045,1
10000041,10000046,1
10000041,10000047,1
10000041,10000048,28
10000041,10000050,4
10000041,10000051,2
10000041,10000052,7
10000041,10000054,2
10000041,10000057,1
10000041,10000060,3
10000041,10000062,2
10000041,10000063,1
10000041,10000064,1
10000041,10000067,2
10000041,10000068,2
10000041,10000069,1
10000041,10000071,2
10000041,10000072,2
10000041,10000073,1
10000041,10000075,2
10000041,10000076,5
10000041,10000077,26
10000041,10000079,126
10000041,10000080,9
10000041,10000081,11
10000041,10000082,1
10000041,10000084,3
10000041,10000088,1
10000041,10000093,13
10000041,10000094,1
10000041,10000096,21
10000041,10000097,2
10000041,10000101,2
10000041,10000104,3
10000041,10000105,2
10000041,10000107,4
10000041,10000108,1
10000041,10000109,7
10000041,10000110,7
10000041,10000114,2
10000041,10000115,7
10000041,10000117,1
10000041,10000118,4
10000041,10000119,7
10000041,10000120,3
10000041,10000121,1
10000041,10000122,1
10000041,10000123,1
10000041,10000125,4
10000041,10000126,5
10000041,10000127,1
10000041,10000128,1
10000041,10000130,7
10000041,10000131,5
10000041,10000133,3
10000041,10000134,1
10000041,10000135,1
10000041,10000136,2
10000041,10000138,3
10000041,10000139,14
10000041,10000140,40
10000041,10000141,16
10000041,10000142,1
10000041,10000143,36
10000041,10000144,247
10000041,10000145,7
10000041,10000146,6
10000041,10000147,6
10000041,10000148,2
10000041,10000149,3
10000041,10000150,1
10000041,10000151,132
10000041,10000152,11
10000041,10000154,88
10000041,10000155,11
10000041,10000156,1
10000041,10000158,14
10000041,10000159,1
10000041,10000160,1
10000041,10000161,56
10000041,10000162,1
10000041,10000163,1
10000041,10000164,2
10000041,10000166,7
10000041,10000167,1
10000041,10000168,5
10000041,10000169,19
10000041,10000170,1
10000041,10000171,3
10000041,10000172,3
10000041,10000173,2
10000041,10000174,1
10000041,10000178,4
10000041,10000179,5
10000041,10000180,2
10000041,10000181,7
10000041,10000183,1
10000041,10000184,1
10000041,10000185,4
10000041,10000186,6
10000041,10000188,1
10000041,10000190,2
10000041,10000191,3
10000041,10000193,3
10000042,10000006,3
10000042,10000008,2
10000042,10000011,9
10000042,10000012,1
10000042,10000017,1
10000042,10000019,2
10000042,10000020,3
10000042,10000021,4
10000042,10000022,2
10000042,10000023,1
10000042,10000024,6
10000042,10000026,9
10000042,10000027,2
10000042,10000028,2
10000042,10000030,9
10000042,10000031,4
10000042,10000033,11
10000042,10000035,3
10000042,10000036,1
10000042,10000037,1
10000042,10000039,1
10000042,10000040,1
10000042,10000041,2
10000042,10000042,40
10000042,10000044,1
10000042,10000045,6
10000042,10000046,1
10000042,10000048,21
10000042,10000049,1
10000042,10000050,23
10000042,10000051,16
10000042,10000052,4
10000042,10000053,5
10000042,10000056,2
10000042,10000057,5
10000042,10000060,1
10000042,10000062,5
10000042,10000063,1
10000042,10000064,5
10000042,10000065,2
10000042,10000066,2
10000042,10000067,1
10000042,10000069,2
10000042,10000070,11
10000042,10000071,9
10000042,10000072,5
10000042,10000073,4
10000042,10000076,6
10000042,10000077,30
10000042,10000078,1
10000042,10000079,89
10000042,10000080,9
10000042,10000081,2
10000042,10000082,2
10000042,10000087,2
10000042,10000088,1
10000042,10000093,6
10000042,10000094,1
10000042,10000096,13
10000042,10000097,2
10000042,10000098,1
10000042,10000100,4
10000042,10000101,4
10000042,10000102,2
10000042,10000103,1
10000042,10000106,4
10000042,10000107,4
10000042,10000108,4
10000042,10000109,6
10000042,10000110,6
10000042,10000111,1
10000042,10000113,5
10000042,10000114,4
10000042,10000115,2
10000042,10000117,3
10000042,10000118,6
10000042,10000119,2
10000042,10000120,5
10000042,10000121,1
10000042,10000122,2
10000042,10000125,8
10000042,10000127,3
10000042,10000129,1
10000042,10000130,7
10000042,10000131,2
10000042,10000132,1
10000042,10000133,2
10000042,10000134,5
10000042,10000135,1
10000042,10000139,11
10000042,10000140,39
10000042,10000141,12
10000042,10000143,36
10000042,10000144,180
10000042,10000145,7
10000042,10000147,3
10000042,10000148,5
10000042,10000149,1
10000042,10000150,2
10000042,10000151,111
10000042,10000152,6
10000042,10000154,67
10000042,10000155,19
10000042,10000157,4
10000042,10000158,8
10000042,10000159,2
10000042,10000161,28
10000042,10000162,1
10000042,10000163,4
10000042,10000164,2
10000042,10000165,4
10000042,10000166,4
10000042,10000168,5
10000042,10000169,15
10000042,10000170,2
10000042,10000171,4
10000042,10000172,1
10000042,10000174,1
10000042,10000176,4
10000042,10000178,1
10000042,10000179,3
10000042,10000180,4
10000042,10000181,2
10000042,10000182,5
10000042,10000185,2
10000042,10000186,2
10000042,10000187,3
10000042,10000191,2
10000042,10000193,2
10000043,10000000,5
10000043,10000001,1
10000043,10000003,4
10000043,10000004,1
10000043,10000006,4
10000043,10000007,9
10000043,10000008,11
10000043,10000011,29
10000043,10000013,2
10000043,10000014,2
10000043,10000016,3
10000043,10000017,3
10000043,10000018,1
10000043,10000019,3
10000043,10000020,10
10000043,10000021,14
10000043,10000022,6
10000043,10000023,4
10000043,10000024,19
10000043,10000025,4
10000043,10000026,7
10000043,10000027,6
10000043,10000028,7
10000043,10000030,9
10000043,10000031,9
10000043,10000032,5
10000043,10000033,23
10000043,10000034,4
10000043,10000035,10
10000043,10000036,1
10000043,10000037,9
10000043,10000039,3
10000043,10000041,2
10000043,10000042,7
10000043,10000043,128
10000043,10000044,15
10000043,10000045,4
10000043,10000046,9
10000043,10000047,2
10000043,10000048,35
10000043,10000049,2
10000043,10000050,19
10000043,10000051,12
10000043,10000052,13
10000043,10000053,7
10000043,10000054,1
10000043,10000055,1
10000043,10000057,1
10000043,10000058,2
10000043,10000059,3
10000043,10000060,4
10000043,10000062,5
10000043,10000063,1
10000043,10000064,9
10000043,10000065,7
10000043,10000066,5
10000043,10000067,7
10000043,10000068,2
10000043,10000069,2
10000043,10000070,5
10000043,10000071,5
10000043,10000072,4
10000043,10000073,11
10000043,10000074,4
10000043,10000075,13
10000043,10000076,8
10000043,10000077,32
10000043,10000078,8
10000043,10000079,216
10000043,10000080,21
10000043,10000081,26
10000043,10000082,9
10000043,10000083,5
10000043,10000084,2
10000043,10000086,2
10000043,10000087,7
10000043,10000088,1
10000043,10000090,7
10000043,10000091,3
10000043,10000093,13
10000043,10000095,6
10000043,10000096,61
10000043,10000097,8
10000043,10000098,2
10000043,10000100,5
10000043,10000101,14
10000043,10000102,2
10000043,10000104,1
10000043,10000105,6
10000043,10000106,10
10000043,10000107,5
10000043,10000108,1
10000043,10000109,1
10000043,10000110,19
10000043,10000111,3
10000043,10000112,1
10000043,10000113,10
10000043,10000114,2
10000043,10000115,5
10000043,10000116,2
10000043,10000117,5
10000043,10000118,7
10000043,10000119,2
10000043,10000120,3
10000043,10000121,2
10000043,10000123,4
10000043,10000125,4
10000043,10000126,5
10000043,10000127,8
10000043,10000128,1
10000043,10000129,17
10000043,10000130,23
10000043,10000131,16
10000043,10000134,9
10000043,10000135,4
10000043,10000136,8
10000043,10000137,41
10000043,10000138,2
10000043,10000139,48
10000043,10000140,49
10000043,10000141,29
10000043,10000142,3
10000043,10000143,64
10000043,10000144,297
10000043,10000145,26
10000043,10000146,8
10000043,10000147,14
10000043,10000148,26
10000043,10000149,1
10000043,10000150,16
10000043,10000151,212
10000043,10000152,20
10000043,10000153,10
10000043,10000154,197
10000043,10000155,22
10000043,10000156,5
10000043,10000157,10
10000043,10000158,50
10000043,10000159,3
10000043,10000160,5
10000043,10000161,68
10000043,10000162,8
10000043,10000163,3
10000043,10000164,9
10000043,10000165,13
10000043,10000166,11
10000043,10000167,1
10000043,10000168,7
10000043,10000169,31
10000043,10000170,4
10000043,10000171,5
10000043,10000172,7
10000043,10000173,1
10000043,10000174,7
10000043,10000176,6
10000043,10000177,2
10000043,10000178,23
10000043,10000179,39
10000043,10000180,14
10000043,10000181,9
10000043,10000182,9
10000043,10000183,1
10000043,10000184,1
10000043,10000185,9
10000043,10000186,10
10000043,10000187,10
10000043,10000188,1
10000043,10000189,1
10000043,10000190,3
10000043,10000191,6
10000043,10000193,2
10000044,10000003,3
10000044,10000006,6
10000044,10000007,10
10000044,10000008,1
10000044,10000010,2
10000044,10000011,17
10000044,10000013,1
10000044,10000014,7
10000044,10000016,1
10000044,10000018,1
10000044,10000021,1
10000044,10000022,7
10000044,10000023,3
10000044,10000024,5
10000044,10000025,4
10000044,10000026,7
10000044,10000027,6
10000044,10000028,1
10000044,10000029,2
10000044,10000030,8
10000044,10000031,7
10000044,10000032,1
10000044,10000033,8
10000044,10000034,6
10000044,10000035,3
10000044,10000037,4
10000044,10000039,1
10000044,10000041,1
10000044,10000042,7
10000044,10000043,4
10000044,10000044,117
10000044,10000046,3
10000044,10000047,1
10000044,10000048,15
10000044,10000050,4
10000044,10000051,1
10000044,10000052,7
10000044,10000053,1
10000044,10000054,2
10000044,10000056,1
10000044,10000057,3
10000044,10000058,5
10000044,10000059,2
10000044,10000060,2
10000044,10000061,5
10000044,10000062,4
10000044,10000063,2
10000044,10000064,5
10000044,10000065,8
10000044,10000066,1
10000044,10000067,4
10000044,10000068,1
10000044,10000069,1
10000044,10000070,2
10000044,10000071,4
10000044,10000072,3
10000044,10000073,6
10000044,10000074,2
10000044,10000075,6
10000044,10000076,6
10000044,10000077,37
10000044,10000078,8
10000044,10000079,123
10000044,10000080,16
10000044,10000081,17
10000044,10000082,5
10000044,10000083,2
10000044,10000084,6
10000044,10000085,1
10000044,10000086,6
10000044,10000087,3
10000044,10000088,17
10000044,10000089,2
10000044,10000090,1
10000044,10000091,3
10000044,10000092,2
10000044,10000093,17
10000044,10000094,1
10000044,10000095,12
10000044,10000096,54
10000044,10000097,12
10000044,10000098,5
10000044,10000099,1
10000044,10000100,6
10000044,10000101,25
10000044,10000102,3
10000044,10000103,3
10000044,10000104,4
10000044,10000106,5
10000044,10000107,4
10000044,10000108,3
10000044,10000109,6
10000044,10000110,17
10000044,10000111,1
10000044,10000112,1
10000044,10000113,6
10000044,10000114,3
10000044,10000115,2
10000044,10000117,2
10000044,10000118,5
10000044,10000119,2
10000044,10000120,5
10000044,10000122,1
10000044,10000123,3
10000044,10000125,5
10000044,10000126,13
10000044,10000127,2
10000044,10000129,4
10000044,10000130,29
10000044,10000131,11
10000044,10000132,1
10000044,10000133,5
10000044,10000134,7
10000044,10000136,8
10000044,10000137,13
10000044,10000139,36
10000044,10000140,33
10000044,10000141,14
10000044,10000142,1
10000044,10000143,34
10000044,10000144,177
10000044,10000145,19
10000044,10000146,2
10000044,10000147,8
10000044,10000148,35
10000044,10000149,3
10000044,10000150,14
10000044,10000151,126
10000044,10000152,7
10000044,10000153,9
10000044,10000154,140
10000044,10000155,20
10000044,10000156,1
10000044,10000157,9
10000044,10000158,27
10000044,10000159,7
10000044,10000160,3
10000044,10000161,32
10000044,10000162,4
10000044,10000163,15
10000044,10000164,9
10000044,10000165,5
10000044,10000166,13
10000044,10000167,5
10000044,10000168,6
10000044,10000169,35
10000044,10000170,4
10000044,10000171,2
10000044,10000172,2
10000044,10000173,1
10000044,10000174,7
10000044,10000175,1
10000044,10000178,12
10000044,10000179,25
10000044,10000180,20
10000044,10000181,9
10000044,10000182,9
10000044,10000183,4
10000044,10000185,11
10000044,10000186,5
10000044,10000187,9
10000044,10000189,5
10000044,10000190,1
10000044,10000191,10
10000044,10000192,5
10000044,10000193,2
10000045,10000000,4
10000045,10000001,2
10000045,10000003,1
10000045,10000004,1
10000045,10000005,3
10000045,10000006,2
10000045,10000007,3
10000045,10000008,5
10000045,10000010,1
10000045,10000011,29
10000045,10000012,2
10000045,10000013,4
10000045,10000014,2
10000045,10000016,4
10000045,10000018,3
10000045,10000019,2
10000045,10000020,3
10000045,10000021,2
10000045,10000022,2
10000045,10000023,1
10000045,10000024,8
10000045,10000025,5
10000045,10000026,8
10000045,10000028,4
10000045,10000029,1
10000045,10000030,12
10000045,10000031,12
10000045,10000033,9
10000045,10000034,2
10000045,10000035,3
10000045,10000040,3
10000045,10000042,2
10000045,10000043,9
10000045,10000044,3
10000045,10000045,59
10000045,10000048,15
10000045,10000049,1
10000045,10000050,10
10000045,10000051,6
10000045,10000052,6
10000045,10000054,8
10000045,10000059,8
10000045,10000060,3
10000045,10000061,5
10000045,10000063,1
10000045,10000064,1
10000045,10000065,8
10000045,10000066,3
10000045,10000067,2
10000045,10000068,1
10000045,10000069,2
10000045,10000070,6
10000045,10000071,2
10000045,10000073,8
10000045,10000074,2
10000045,10000075,4
10000045,10000076,4
10000045,10000077,23
10000045,10000078,3
10000045,10000079,132
10000045,10000080,11
10000045,10000081,14
10000045,10000083,4
10000045,10000084,14
10000045,10000085,5
10000045,10000086,3
10000045,10000087,1
10000045,10000088,2
10000045,10000090,3
10000045,10000091,9
10000045,10000092,1
10000045,10000093,21
10000045,10000094,2
10000045,10000095,10
10000045,10000096,40
10000045,10000097,7
10000045,10000098,5
10000045,10000100,1
10000045,10000101,9
10000045,10000102,3
10000045,10000103,3
10000045,10000104,8
10000045,10000105,2
10000045,10000106,5
10000045,10000107,2
10000045,10000108,3
10000045,10000109,2
10000045,10000110,13
10000045,10000112,1
10000045,10000113,5
10000045,10000114,1
10000045,10000115,4
10000045,10000117,5
10000045,10000118,1
10000045,10000119,4
10000045,10000120,2
10000045,10000122,1
10000045,10000123,5
10000045,10000125,3
10000045,10000126,8
10000045,10000127,1
10000045,10000129,2
10000045,10000130,17
10000045,10000131,17
10000045,10000133,10
10000045,10000134,3
10000045,10000136,2
10000045,10000137,13
10000045,10000138,1
10000045,10000139,35
10000045,10000140,35
10000045,10000141,17
10000045,10000142,2
10000045,10000143,27
10000045,10000144,133
10000045,10000145,22
10000045,10000146,6
10000045,10000147,17
10000045,10000148,5
10000045,10000149,6
10000045,10000150,16
10000045,10000151,95
10000045,10000152,12
10000045,10000153,1
10000045,10000154,113
10000045,10000155,18
10000045,10000156,5
10000045,10000157,4
10000045,10000158,47
10000045,10000159,7
10000045,10000160,3
10000045,10000161,32
10000045,10000162,1
10000045,10000163,4
10000045,10000164,1
10000045,10000165,3
10000045,10000166,9
10000045,10000167,1
10000045,10000168,4
10000045,10000169,32
10000045,10000170,4
10000045,10000171,2
10000045,10000172,6
10000045,10000173,1
10000045,10000174,17
10000045,10000175,5
10000045,10000178,11
10000045,10000179,25
10000045,10000180,13
10000045,10000181,15
10000045,10000182,10
10000045,10000184,3
10000045,10000185,9
10000045,10000186,7
10000045,10000187,6
10000045,10000188,2
10000045,10000189,6
10000045,10000191,6
10000045,10000192,1
10000045,10000193,6
10000046,10000001,1
10000046,10000007,12
10000046,10000008,5
10000046,10000011,17
10000046,10000012,1
10000046,10000013,1
10000046,10000014,2
10000046,10000015,1
10000046,10000016,1
10000046,10000017,1
10000046,10000018,5
10000046,10000019,2
10000046,10000020,5
10000046,10000021,1
10000046,10000022,6
10000046,10000023,2
10000046,10000024,10
10000046,10000026,7
10000046,10000028,2
10000046,10000029,2
10000046,10000030,6
10000046,10000031,5
10000046,10000032,3
10000046,10000033,8
10000046,10000034,2
10000046,10000035,2
10000046,10000036,2
10000046,10000037,2
10000046,10000041,1
10000046,10000043,5
10000046,10000044,12
10000046,10000045,2
10000046,10000046,71
10000046,10000047,1
10000046,10000048,17
10000046,10000050,9
10000046,10000051,11
10000046,10000052,4
10000046,10000053,5
10000046,10000054,5
10000046,10000057,3
10000046,10000059,1
10000046,10000064,2
10000046,10000065,4
10000046,10000066,1
10000046,10000067,2
10000046,10000068,1
10000046,10000069,3
10000046,10000070,8
10000046,10000071,6
10000046,10000072,4
10000046,10000073,5
10000046,10000074,2
10000046,10000075,8
10000046,10000076,2
10000046,10000077,34
10000046,10000078,2
10000046,10000079,116
10000046,10000080,8
10000046,10000081,10
10000046,10000082,4
10000046,10000083,1
10000046,10000084,6
10000046,10000085,3
10000046,10000087,7
10000046,10000088,8
10000046,10000090,2
10000046,10000091,5
10000046,10000093,14
10000046,10000094,1
10000046,10000095,1
10000046,10000096,38
10000046,10000097,14
10000046,10000098,3
10000046,10000100,4
10000046,10000101,2
10000046,10000102,1
10000046,10000103,1
10000046,10000104,1
10000046,10000105,5
10000046,10000106,7
10000046,10000107,3
10000046,10000108,1
10000046,10000109,6
10000046,10000110,10
10000046,10000113,15
10000046,10000114,2
10000046,10000115,3
10000046,10000117,2
10000046,10000118,4
10000046,10000119,1
10000046,10000120,8
10000046,10000121,3
10000046,10000123,1
10000046,10000125,6
10000046,10000126,9
10000046,10000127,3
10000046,10000129,7
10000046,10000130,13
10000046,10000131,14
10000046,10000132,1
10000046,10000133,7
10000046,10000134,1
10000046,10000135,2
10000046,10000136,4
10000046,10000137,6
10000046,10000138,1
10000046,10000139,36
10000046,10000140,24
10000046,10000141,21
10000046,10000142,2
10000046,10000143,24
10000046,10000144,132
10000046,10000145,21
10000046,10000146,2
10000046,10000147,2
10000046,10000148,14
10000046,10000149,5
10000046,10000150,4
10000046,10000151,69
10000046,10000152,9
10000046,10000153,3
10000046,10000154,90
10000046,10000155,15
10000046,10000158,24
10000046,10000159,2
10000046,10000161,20
10000046,10000162,2
10000046,10000163,2
10000046,10000164,3
10000046,10000165,5
10000046,10000166,6
10000046,10000167,2
10000046,10000168,1
10000046,10000169,15
10000046,10000170,2
10000046,10000171,3
10000046,10000172,1
10000046,10000174,5
10000046,10000175,2
10000046,10000176,1
10000046,10000178,16
10000046,10000179,17
10000046,10000180,8
10000046,10000181,10
10000046,10000182,5
10000046,10000183,1
