link_id,matrix_ab,matrix_ba,matrix_tot,Congested_Time_AB,Congested_Time_BA,Congested_Time_Max,Delay_factor_AB,Delay_factor_BA,Delay_factor_Max,VOC_AB,VOC_BA,VOC_max,PCE_AB,PCE_BA,PCE_tot
1,29033.07661759573,,29033.07661759573,1.1337204487701225,,1.1337204487701225,8.194463750217725,,8.194463750217725,4.39895100266602,,4.39895100266602,29033.07661759573,,29033.07661759573
2,544.9326194986907,,544.9326194986907,0.12617801206618662,,0.12617801206618662,1.0914864108422573,,1.0914864108422573,0.3892375853562076,,0.3892375853562076,544.9326194986907,,544.9326194986907
3,0.0,,0.0,4.755065999999999,,4.755065999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
4,1804.2192758153099,,1804.2192758153099,0.558057206255471,,0.558057206255471,1.7893330968817205,,1.7893330968817205,1.2887280541537927,,1.2887280541537927,1804.2192758153099,,1804.2192758153099
5,0.0,,0.0,0.31188,,0.31188,1.0,,1.0,0.0,,0.0,0.0,,0.0
6,0.0,,0.0,0.156856,,0.156856,1.0,,1.0,0.0,,0.0,0.0,,0.0
7,0.0,,0.0,0.156856,,0.156856,1.0,,1.0,0.0,,0.0,0.0,,0.0
8,0.0,,0.0,0.136494,,0.136494,1.0,,1.0,0.0,,0.0,0.0,,0.0
9,0.0,,0.0,0.136494,,0.136494,1.0,,1.0,0.0,,0.0,0.0,,0.0
10,139.88388759938974,,139.88388759938974,0.34404845976641013,,0.34404845976641013,1.0079126396602,,1.0079126396602,0.09991706257099267,,0.09991706257099267,139.88388759938974,,139.88388759938974
11,4012.40878158904,,4012.40878158904,0.5241525074160782,,0.5241525074160782,1.5027954396435574,,1.5027954396435574,1.0031021953972599,,1.0031021953972599,4012.40878158904,,4012.40878158904
12,2775.45184398074,,2775.45184398074,0.8434490023352479,,0.8434490023352479,2.713721296150523,,2.713721296150523,1.9824656028433856,,1.9824656028433856,2775.45184398074,,2775.45184398074
13,0.0002395552496460072,,0.0002395552496460072,0.19115000000000953,,0.19115000000000953,1.00000000000005,,1.00000000000005,5.98888124115018e-08,,5.98888124115018e-08,0.0002395552496460072,,0.0002395552496460072
14,2247.7800553818447,,2247.7800553818447,0.648927694035853,,0.648927694035853,2.1724555970762416,,2.1724555970762416,1.6055571824156034,,1.6055571824156034,2247.7800553818447,,2247.7800553818447
15,226.2064910355564,,226.2064910355564,0.3043212798083717,,0.3043212798083717,1.0187952736573687,,1.0187952736573687,0.16157606502539743,,0.16157606502539743,226.2064910355564,,226.2064910355564
16,9370.689064685508,,9370.689064685508,0.268377910261277,,0.268377910261277,1.9396793213546852,,1.9396793213546852,1.4198013734371981,,1.4198013734371981,9370.689064685508,,9370.689064685508
17,0.0,,0.0,0.137877,,0.137877,1.0,,1.0,0.0,,0.0,0.0,,0.0
18,285.00070743271755,,285.00070743271755,0.1418048423988292,,0.1418048423988292,1.0284880175723958,,1.0284880175723958,0.20357193388051253,,0.20357193388051253,285.00070743271755,,285.00070743271755
19,0.0,,0.0,0.09919050000000001,,0.09919050000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
20,0.0,,0.0,0.09919050000000001,,0.09919050000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
21,0.0,,0.0,0.072468,,0.072468,1.0,,1.0,0.0,,0.0,0.0,,0.0
22,658.0491081094035,,658.0491081094035,0.1039231952443371,,0.1039231952443371,1.019414533904272,,1.019414533904272,0.16451227702735088,,0.16451227702735088,658.0491081094035,,658.0491081094035
23,282.1641217107032,,282.1641217107032,0.31968266325840067,,0.31968266325840067,1.027979681294227,,1.027979681294227,0.2015458012219309,,0.2015458012219309,282.1641217107032,,282.1641217107032
24,911.6102135562636,,911.6102135562636,0.1648433076859939,,0.1648433076859939,1.2309915368117175,,1.2309915368117175,0.6511501525401883,,0.6511501525401883,911.6102135562636,,911.6102135562636
25,344.5972255451906,,344.5972255451906,0.11883460505003672,,0.11883460505003672,1.0400959712397144,,1.0400959712397144,0.24614087538942186,,0.24614087538942186,344.5972255451906,,344.5972255451906
26,0.0,,0.0,0.5826960000000001,,0.5826960000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
27,1464.3307639525692,,1464.3307639525692,1.1577446803195146,,1.1577446803195146,1.0332614713028343,,1.0332614713028343,0.2218682975685711,,0.2218682975685711,1464.3307639525692,,1464.3307639525692
28,7580.005866733561,,7580.005866733561,0.9250231649053984,,0.9250231649053984,2.5800367747988275,,2.5800367747988275,1.89500146668339,,1.89500146668339,7580.005866733561,,7580.005866733561
29,0.0,,0.0,0.0851355,,0.0851355,1.0,,1.0,0.0,,0.0,0.0,,0.0
30,0.0,,0.0,0.0851355,,0.0851355,1.0,,1.0,0.0,,0.0,0.0,,0.0
31,820.6004845486694,,820.6004845486694,0.31772949909106685,,0.31772949909106685,1.0288867846826577,,1.0288867846826577,0.20515012113716735,,0.20515012113716735,820.6004845486694,,820.6004845486694
32,7319.711761403958,,7319.711761403958,0.7546663211629578,,0.7546663211629578,1.6023932316470497,,1.6023932316470497,1.1090472365763573,,1.1090472365763573,7319.711761403958,,7319.711761403958
33,1507.4444474807167,,1507.4444474807167,0.12397326753224101,,0.12397326753224101,1.5711812068036806,,1.5711812068036806,1.0767460339147976,,1.0767460339147976,1507.4444474807167,,1507.4444474807167
34,0.0,,0.0,0.2455125,,0.2455125,1.0,,1.0,0.0,,0.0,0.0,,0.0
35,0.0,,0.0,0.2455125,,0.2455125,1.0,,1.0,0.0,,0.0,0.0,,0.0
36,866.908317678093,,866.908317678093,0.10475097739460677,,0.10475097739460677,1.0318870046949857,,1.0318870046949857,0.21672707941952324,,0.21672707941952324,866.908317678093,,866.908317678093
37,2867.3701902708062,,2867.3701902708062,0.12939181549196752,,0.12939181549196752,1.2746204020328973,,1.2746204020328973,0.7168425475677016,,0.7168425475677016,2867.3701902708062,,2867.3701902708062
38,219.5276973030602,,219.5276973030602,0.12574766008486157,,0.12574766008486157,1.0178082121035357,,1.0178082121035357,0.15680549807361444,,0.15680549807361444,219.5276973030602,,219.5276973030602
39,56.78281823820199,,56.78281823820199,0.12374041411296817,,0.12374041411296817,1.0015614570344862,,1.0015614570344862,0.040559155884429994,,0.040559155884429994,56.78281823820199,,56.78281823820199
40,0.0,,0.0,0.072468,,0.072468,1.0,,1.0,0.0,,0.0,0.0,,0.0
41,954.1187233686467,,954.1187233686467,0.035751224359120565,,0.035751224359120565,1.0378918991790214,,1.0378918991790214,0.23852968084216167,,0.23852968084216167,954.1187233686467,,954.1187233686467
42,1977.7001926885239,,1977.7001926885239,0.11385100657576881,,0.11385100657576881,1.0571320412242458,,1.0571320412242458,0.29965154434674607,,0.29965154434674607,1977.7001926885239,,1977.7001926885239
43,663.8581940175075,,663.8581940175075,0.1512126242640859,,0.1512126242640859,1.130519414332817,,1.130519414332817,0.4741844242982196,,0.4741844242982196,663.8581940175075,,663.8581940175075
44,7896.184914528062,,7896.184914528062,1.9143971284851413,,1.9143971284851413,1.6904656515347387,,1.6904656515347387,1.196391653716373,,1.196391653716373,7896.184914528062,,7896.184914528062
45,2365.814571664875,,2365.814571664875,0.692153495952253,,0.692153495952253,1.078878053470951,,1.078878053470951,0.35845675328255683,,0.35845675328255683,2365.814571664875,,2365.814571664875
46,0.0,,0.0,0.139852,,0.139852,1.0,,1.0,0.0,,0.0,0.0,,0.0
47,0.0455656119995725,,0.0455656119995725,0.16368600010347142,,0.16368600010347142,1.0000000006321337,,1.0000000006321337,1.1391402999893125e-05,,1.1391402999893125e-05,0.0455656119995725,,0.0455656119995725
48,623.7350362224637,,623.7350362224637,0.10796397948420969,,0.10796397948420969,1.0071579913947233,,1.0071579913947233,0.0945053085185551,,0.0945053085185551,623.7350362224637,,623.7350362224637
49,798.8595473604897,,798.8595473604897,0.29978230308744247,,0.29978230308744247,1.0111747468679473,,1.0111747468679473,0.12103932535764995,,0.12103932535764995,798.8595473604897,,798.8595473604897
50,0.0,,0.0,0.213041,,0.213041,1.0,,1.0,0.0,,0.0,0.0,,0.0
51,613.4528895471184,,613.4528895471184,0.119040602684807,,0.119040602684807,1.006946996978557,,1.006946996978557,0.09294740750713915,,0.09294740750713915,613.4528895471184,,613.4528895471184
52,0.0,,0.0,0.316003,,0.316003,1.0,,1.0,0.0,,0.0,0.0,,0.0
53,2835.6849242555886,,2835.6849242555886,0.6587130758902922,,0.6587130758902922,2.7812459662401867,,2.7812459662401867,2.0254892316111346,,2.0254892316111346,2835.6849242555886,,2835.6849242555886
54,1855.4939641839453,,1855.4939641839453,0.5280633532673688,,0.5280633532673688,1.830169402987077,,1.830169402987077,1.325352831559961,,1.325352831559961,1855.4939641839453,,1855.4939641839453
55,499.2234351438191,,499.2234351438191,0.31107827739132,,0.31107827739132,1.0781394726463052,,1.0781394726463052,0.35658816795987075,,0.35658816795987075,499.2234351438191,,499.2234351438191
56,1711.4514878723064,,1711.4514878723064,8.27165891216838,,8.27165891216838,1.7177873629575364,,1.7177873629575364,1.2224653484802188,,1.2224653484802188,1711.4514878723064,,1711.4514878723064
57,799.3593726737613,,799.3593726737613,0.3400998852331272,,0.3400998852331272,1.1823371947315482,,1.1823371947315482,0.570970980481258,,0.570970980481258,799.3593726737613,,799.3593726737613
58,1.050722738169444,,1.050722738169444,0.11720713917836342,,0.11720713917836342,1.000001187457775,,1.000001187457775,0.0007505162415496028,,0.0007505162415496028,1.050722738169444,,1.050722738169444
59,834.2422254889581,,834.2422254889581,0.14028610657208668,,0.14028610657208668,1.196908943766897,,1.196908943766897,0.5958873039206843,,0.5958873039206843,834.2422254889581,,834.2422254889581
60,0.0,,0.0,3.3747599999999998,,3.3747599999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
61,0.0,,0.0,3.3747599999999998,,3.3747599999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
62,0.0,,0.0,3.2487,,3.2487,1.0,,1.0,0.0,,0.0,0.0,,0.0
63,0.0,,0.0,3.2487,,3.2487,1.0,,1.0,0.0,,0.0,0.0,,0.0
64,0.0,,0.0,4.7674319999999994,,4.7674319999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
65,0.0,,0.0,4.7674319999999994,,4.7674319999999994,1.0,,1.0,0.0,,0.0,0.0,,0.0
66,0.0,,0.0,3.614376,,3.614376,1.0,,1.0,0.0,,0.0,0.0,,0.0
67,0.0,,0.0,3.614376,,3.614376,1.0,,1.0,0.0,,0.0,0.0,,0.0
68,0.0,,0.0,3.4524359999999996,,3.4524359999999996,1.0,,1.0,0.0,,0.0,0.0,,0.0
69,0.0,,0.0,3.4524359999999996,,3.4524359999999996,1.0,,1.0,0.0,,0.0,0.0,,0.0
70,0.0,,0.0,4.079592,,4.079592,1.0,,1.0,0.0,,0.0,0.0,,0.0
71,0.0,,0.0,4.079592,,4.079592,1.0,,1.0,0.0,,0.0,0.0,,0.0
72,0.0,,0.0,3.980028,,3.980028,1.0,,1.0,0.0,,0.0,0.0,,0.0
73,0.0,,0.0,3.980028,,3.980028,1.0,,1.0,0.0,,0.0,0.0,,0.0
74,0.0,,0.0,3.50454,,3.50454,1.0,,1.0,0.0,,0.0,0.0,,0.0
75,0.0,,0.0,3.50454,,3.50454,1.0,,1.0,0.0,,0.0,0.0,,0.0
76,0.0,,0.0,4.059360000000001,,4.059360000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
77,0.0,,0.0,4.059360000000001,,4.059360000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
78,0.0,,0.0,3.942828,,3.942828,1.0,,1.0,0.0,,0.0,0.0,,0.0
79,0.0,,0.0,3.942828,,3.942828,1.0,,1.0,0.0,,0.0,0.0,,0.0
80,0.0,,0.0,3.8574360000000003,,3.8574360000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
81,0.0,,0.0,3.8574360000000003,,3.8574360000000003,1.0,,1.0,0.0,,0.0,0.0,,0.0
82,0.0,,0.0,3.8985119999999998,,3.8985119999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
83,0.0,,0.0,3.8985119999999998,,3.8985119999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
84,0.0,,0.0,4.199256000000001,,4.199256000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
85,0.0,,0.0,4.199256000000001,,4.199256000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
86,0.0,,0.0,3.7330200000000002,,3.7330200000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
87,0.0,,0.0,3.7330200000000002,,3.7330200000000002,1.0,,1.0,0.0,,0.0,0.0,,0.0
88,0.0,,0.0,4.595988,,4.595988,1.0,,1.0,0.0,,0.0,0.0,,0.0
89,0.0,,0.0,4.595988,,4.595988,1.0,,1.0,0.0,,0.0,0.0,,0.0
90,0.0,,0.0,4.496448,,4.496448,1.0,,1.0,0.0,,0.0,0.0,,0.0
91,0.0,,0.0,4.496448,,4.496448,1.0,,1.0,0.0,,0.0,0.0,,0.0
92,0.0,,0.0,4.064364,,4.064364,1.0,,1.0,0.0,,0.0,0.0,,0.0
93,0.0,,0.0,4.064364,,4.064364,1.0,,1.0,0.0,,0.0,0.0,,0.0
94,0.0,,0.0,3.774036,,3.774036,1.0,,1.0,0.0,,0.0,0.0,,0.0
95,0.0,,0.0,3.774036,,3.774036,1.0,,1.0,0.0,,0.0,0.0,,0.0
96,0.0,,0.0,4.342668000000001,,4.342668000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
97,0.0,,0.0,4.342668000000001,,4.342668000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
98,0.0,,0.0,4.202304,,4.202304,1.0,,1.0,0.0,,0.0,0.0,,0.0
99,0.0,,0.0,4.202304,,4.202304,1.0,,1.0,0.0,,0.0,0.0,,0.0
100,0.0,,0.0,4.818408,,4.818408,1.0,,1.0,0.0,,0.0,0.0,,0.0
101,0.0,,0.0,4.818408,,4.818408,1.0,,1.0,0.0,,0.0,0.0,,0.0
102,0.0,,0.0,5.00316,,5.00316,1.0,,1.0,0.0,,0.0,0.0,,0.0
103,0.0,,0.0,5.00316,,5.00316,1.0,,1.0,0.0,,0.0,0.0,,0.0
104,0.0,,0.0,4.807704,,4.807704,1.0,,1.0,0.0,,0.0,0.0,,0.0
105,0.0,,0.0,4.807704,,4.807704,1.0,,1.0,0.0,,0.0,0.0,,0.0
106,0.0,,0.0,4.725251999999999,,4.725251999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
107,0.0,,0.0,4.725251999999999,,4.725251999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
108,0.0,,0.0,4.215311999999999,,4.215311999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
109,0.0,,0.0,4.215311999999999,,4.215311999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
110,0.0,,0.0,4.070075999999999,,4.070075999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
111,0.0,,0.0,4.070075999999999,,4.070075999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
112,0.0,,0.0,4.18314,,4.18314,1.0,,1.0,0.0,,0.0,0.0,,0.0
113,0.0,,0.0,4.18314,,4.18314,1.0,,1.0,0.0,,0.0,0.0,,0.0
114,0.0,,0.0,4.084668,,4.084668,1.0,,1.0,0.0,,0.0,0.0,,0.0
115,0.0,,0.0,4.084668,,4.084668,1.0,,1.0,0.0,,0.0,0.0,,0.0
116,0.0,,0.0,4.60158,,4.60158,1.0,,1.0,0.0,,0.0,0.0,,0.0
117,0.0,,0.0,4.60158,,4.60158,1.0,,1.0,0.0,,0.0,0.0,,0.0
118,0.0,,0.0,7.409244,,7.409244,1.0,,1.0,0.0,,0.0,0.0,,0.0
119,0.0,,0.0,7.409244,,7.409244,1.0,,1.0,0.0,,0.0,0.0,,0.0
120,0.0,,0.0,6.61236,,6.61236,1.0,,1.0,0.0,,0.0,0.0,,0.0
121,0.0,,0.0,6.61236,,6.61236,1.0,,1.0,0.0,,0.0,0.0,,0.0
122,0.0,,0.0,6.567888,,6.567888,1.0,,1.0,0.0,,0.0,0.0,,0.0
123,0.0,,0.0,6.567888,,6.567888,1.0,,1.0,0.0,,0.0,0.0,,0.0
124,0.0,,0.0,5.937456,,5.937456,1.0,,1.0,0.0,,0.0,0.0,,0.0
125,0.0,,0.0,5.937456,,5.937456,1.0,,1.0,0.0,,0.0,0.0,,0.0
126,0.0,,0.0,7.263228,,7.263228,1.0,,1.0,0.0,,0.0,0.0,,0.0
127,0.0,,0.0,7.263228,,7.263228,1.0,,1.0,0.0,,0.0,0.0,,0.0
128,0.0,,0.0,7.948824,,7.948824,1.0,,1.0,0.0,,0.0,0.0,,0.0
129,0.0,,0.0,7.948824,,7.948824,1.0,,1.0,0.0,,0.0,0.0,,0.0
130,0.0,,0.0,7.3914480000000005,,7.3914480000000005,1.0,,1.0,0.0,,0.0,0.0,,0.0
131,0.0,,0.0,7.3914480000000005,,7.3914480000000005,1.0,,1.0,0.0,,0.0,0.0,,0.0
132,0.0,,0.0,10.161779999999998,,10.161779999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
133,0.0,,0.0,10.161779999999998,,10.161779999999998,1.0,,1.0,0.0,,0.0,0.0,,0.0
134,0.0,,0.0,9.463476,,9.463476,1.0,,1.0,0.0,,0.0,0.0,,0.0
135,0.0,,0.0,9.463476,,9.463476,1.0,,1.0,0.0,,0.0,0.0,,0.0
136,0.0,,0.0,9.232812,,9.232812,1.0,,1.0,0.0,,0.0,0.0,,0.0
137,0.0,,0.0,9.232812,,9.232812,1.0,,1.0,0.0,,0.0,0.0,,0.0
138,0.0,,0.0,8.830452000000001,,8.830452000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
139,0.0,,0.0,8.830452000000001,,8.830452000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
140,0.0,,0.0,8.627832000000001,,8.627832000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
141,0.0,,0.0,8.627832000000001,,8.627832000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
142,0.0,,0.0,9.334859999999999,,9.334859999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
143,0.0,,0.0,9.334859999999999,,9.334859999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
144,0.0,,0.0,7.047935999999999,,7.047935999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
145,0.0,,0.0,7.047935999999999,,7.047935999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
146,0.0,,0.0,6.306407999999999,,6.306407999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
147,0.0,,0.0,6.306407999999999,,6.306407999999999,1.0,,1.0,0.0,,0.0,0.0,,0.0
148,0.0,,0.0,9.264144,,9.264144,1.0,,1.0,0.0,,0.0,0.0,,0.0
149,0.0,,0.0,9.264144,,9.264144,1.0,,1.0,0.0,,0.0,0.0,,0.0
150,0.0,,0.0,9.910212,,9.910212,1.0,,1.0,0.0,,0.0,0.0,,0.0
151,0.0,,0.0,9.910212,,9.910212,1.0,,1.0,0.0,,0.0,0.0,,0.0
152,0.0,,0.0,5.951868,,5.951868,1.0,,1.0,0.0,,0.0,0.0,,0.0
153,0.0,,0.0,5.951868,,5.951868,1.0,,1.0,0.0,,0.0,0.0,,0.0
154,0.0,,0.0,8.206104,,8.206104,1.0,,1.0,0.0,,0.0,0.0,,0.0
155,0.0,,0.0,8.206104,,8.206104,1.0,,1.0,0.0,,0.0,0.0,,0.0
156,0.0,,0.0,9.152844,,9.152844,1.0,,1.0,0.0,,0.0,0.0,,0.0
157,0.0,,0.0,9.152844,,9.152844,1.0,,1.0,0.0,,0.0,0.0,,0.0
158,0.0,,0.0,9.349008,,9.349008,1.0,,1.0,0.0,,0.0,0.0,,0.0
159,0.0,,0.0,9.349008,,9.349008,1.0,,1.0,0.0,,0.0,0.0,,0.0
160,0.0,,0.0,6.187644000000001,,6.187644000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
161,0.0,,0.0,6.187644000000001,,6.187644000000001,1.0,,1.0,0.0,,0.0,0.0,,0.0
162,0.0,,0.0,6.2023079999999995,,6.2023079999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
163,0.0,,0.0,6.2023079999999995,,6.2023079999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
164,0.0,,0.0,6.618936,,6.618936,1.0,,1.0,0.0,,0.0,0.0,,0.0
165,0.0,,0.0,6.618936,,6.618936,1.0,,1.0,0.0,,0.0,0.0,,0.0
166,0.0,,0.0,6.4757039999999995,,6.4757039999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
167,0.0,,0.0,6.4757039999999995,,6.4757039999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
168,0.0,,0.0,6.4121999999999995,,6.4121999999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
169,0.0,,0.0,6.4121999999999995,,6.4121999999999995,1.0,,1.0,0.0,,0.0,0.0,,0.0
170,0.0,,0.0,6.302964,,6.302964,1.0,,1.0,0.0,,0.0,0.0,,0.0
171,0.0,,0.0,6.302964,,6.302964,1.0,,1.0,0.0,,0.0,0.0,,0.0
172,0.0,,0.0,7.820388,,7.820388,1.0,,1.0,0.0,,0.0,0.0,,0.0
173,0.0,,0.0,7.820388,,7.820388,1.0,,1.0,0.0,,0.0,0.0,,0.0
174,0.0,,0.0,8.480988,,8.480988,1.0,,1.0,0.0,,0.0,0.0,,0.0
175,0.0,,0.0,8.480988,,8.480988,1.0,,1.0,0.0,,0.0,0.0,,0.0
176,0.0,,0.0,6.954456,,6.954456,1.0,,1.0,0.0,,0.0,0.0,,0.0
